Date,Region,Diver,Site,Transect,Species Code,Common Name,Species,Family,Functional Group,Length,Number,Phase,a,b,Biomass
3/7/17,Bonaire,MWW,Bachelor,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,1,,0.00977,3.14,38.791502
3/7/17,Bonaire,MWW,Bachelor,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,17,1,,0.00977,3.14,71.36810689
3/7/17,Bonaire,MWW,Bachelor,4,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,10,1,,0.01,3.13,13.48962883
3/7/17,Bonaire,MWW,Bachelor,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,12,2,,0.01259,2.99,21.2215771
3/7/17,Bonaire,MWW,Bachelor,4,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,20,1,,0.203,3.126,2368.73133
3/7/17,Bonaire,MWW,Bachelor,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,13,1,,0.0135,3.0439,33.19448526
3/7/17,Bonaire,MWW,Bachelor,5,blm,Black Margate,Anisotremus surinamensis,Haemulidae,Carnivores,33,1,,0.0233,3.01,867.1273412
3/7/17,Bonaire,MWW,Bachelor,5,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,24,1,,0.0194,2.9779,249.9958427
3/7/17,Bonaire,MWW,Bachelor,5,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,33,1,,0.0194,2.9779,645.3337691
3/7/17,Bonaire,MWW,Bachelor,5,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,30,1,,0.0405,2.718,419.0545819
3/7/17,Bonaire,MWW,Bachelor,5,con,Coney,Cephalopholis fulva,Serranidae,Carnivores,12,1,,0.0175,3,30.24
3/7/17,Bonaire,MWW,Bachelor,5,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,13,12,,0.01259,2.99,26.9597806
3/7/17,Bonaire,MWW,Bachelor,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,13,3,,0.0127,3.1581,41.85508439
3/7/17,Bonaire,MWW,Bachelor,5,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,19,1,,0.0429,2.719,128.6436439
3/7/17,Bonaire,MWW,Bachelor,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,13,1,,0.0135,3.0439,33.19448526
3/7/17,Bonaire,MWW,Bachelor,5,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,7,7,,0.022,3.1897,10.91520506
3/7/17,Bonaire,MWW,Bachelor,5,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,19,1,,0.01259,2.99,83.8492142
3/7/17,Bonaire,MWW,Bachelor,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/7/17,Bonaire,MWW,Bachelor,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,16,1,,0.0127,3.1581,80.63712555
3/7/17,Bonaire,MWW,Bachelor,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,19,2,,0.0135,3.0439,105.3736089
3/7/17,Bonaire,MWW,Bachelor,5,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,14,1,,0.01,3.13,38.67058586
3/7/17,Bonaire,MWW,Bachelor,5,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,20,1,,0.0074,3.237,120.4109037
3/7/17,Bonaire,MWW,Bachelor,5,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,35,1,,0.0074,3.237,736.8515125
3/7/17,Bonaire,MWW,Bachelor,5,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,18,1,,0.00977,3.14,85.39849749
3/7/17,Bonaire,MWW,Bachelor,5,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,14,10,,0.01259,2.99,33.64717111
3/7/17,Bonaire,MWW,Bachelor,5,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,12,20,,0.01259,2.99,21.2215771
3/7/17,Bonaire,MWW,Bachelor,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,13,1,,0.0135,3.0439,33.19448526
3/7/17,Bonaire,MWW,Bachelor,5,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,8,1,,0.01,3.13,6.709214228
3/7/17,Bonaire,MWW,Bachelor,5,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,30,1,,0.004,2.865,68.23581548
3/7/17,Bonaire,MWW,Bachelor,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/7/17,Bonaire,MWW,Bachelor,6,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,20,1,,0.0194,2.9779,145.25763
3/7/17,Bonaire,MWW,Bachelor,6,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,10,1,,0.009,3.04,9.868303765
3/7/17,Bonaire,MWW,Bachelor,6,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,1,,0.00977,3.14,58.9971876
3/7/17,Bonaire,MWW,Bachelor,6,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,1,,0.00977,3.14,38.791502
3/7/17,Bonaire,MWW,Bachelor,6,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,19,1,,0.0074,3.237,101.9898906
3/7/17,Bonaire,MWW,Bachelor,6,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,31,1,,0.004,2.865,74.95683563
3/7/17,Bonaire,MWW,Bachelor,6,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,16,25,,0.01259,2.99,50.15849283
3/7/17,Bonaire,MWW,Bachelor,6,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,2,,0.0127,3.1581,52.89208296
3/7/17,Bonaire,MWW,Bachelor,6,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,7,,0.0127,3.1581,52.89208296
3/7/17,Bonaire,MWW,Bachelor,6,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,16,2,,0.022,3.1897,152.4769477
3/7/17,Bonaire,MWW,Bachelor,6,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,15,2,,0.01259,2.99,41.35600648
3/7/17,Bonaire,MWW,Bachelor,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/7/17,Bonaire,MWW,Bachelor,6,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,14,1,,0.111,2.72,145.4759614
3/7/17,Bonaire,MWW,Bachelor,6,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,10,,0.0127,3.1581,52.89208296
3/7/17,Bonaire,MWW,Bachelor,7,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,20,1,,0.0194,2.9779,145.25763
3/7/17,Bonaire,MWW,Bachelor,7,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,19,1,,0.0429,2.719,128.6436439
3/7/17,Bonaire,MWW,Bachelor,7,blg,Blue Stripped Grunt,Haemulon sciurus,Haemulidae,Carnivores,25,1,,0.0194,2.9996,302.7349625
3/7/17,Bonaire,MWW,Bachelor,7,blg,Blue Stripped Grunt,Haemulon sciurus,Haemulidae,Carnivores,28,1,,0.0194,2.9996,425.3015454
3/7/17,Bonaire,MWW,Bachelor,7,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,26,1,,0.0147,3.0559,309.9805103
3/7/17,Bonaire,MWW,Bachelor,7,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,20,1,,0.0194,2.9779,145.25763
3/7/17,Bonaire,MWW,Bachelor,7,yej,Yellow Jack,Carangoides bartholomaei,Carangidae,Carnivores,32,5,,0.02188,2.93,562.5184276
3/7/17,Bonaire,MWW,Bachelor,7,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,25,2,,0.0074,3.237,247.9496661
3/7/17,Bonaire,MWW,Bachelor,7,yej,Yellow Jack,Carangoides bartholomaei,Carangidae,Carnivores,32,5,,0.02188,2.93,562.5184276
3/7/17,Bonaire,MWW,Bachelor,7,yej,Yellow Jack,Carangoides bartholomaei,Carangidae,Carnivores,25,2,,0.02188,2.93,272.9050317
3/7/17,Bonaire,MWW,Bachelor,7,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,20,1,,0.0074,3.237,120.4109037
3/7/17,Bonaire,MWW,Bachelor,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,2,,0.0135,3.0439,26.01678113
3/7/17,Bonaire,MWW,Bachelor,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,2,,0.0135,3.0439,62.45318388
3/7/17,Bonaire,MWW,Bachelor,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,27,1,,0.0135,3.0439,307.0873525
3/7/17,Bonaire,MWW,Bachelor,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,28,1,,0.0135,3.0439,343.0347366
3/7/17,Bonaire,MWW,Bachelor,7,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,12,5,,0.00977,3.14,23.90692264
3/7/17,Bonaire,MWW,Bachelor,7,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,25,1,,0.0074,3.237,247.9496661
3/7/17,Bonaire,MWW,Bachelor,7,qum,Spotted Goatfish,Pseudupeneus maculatus,Mullidae,Carnivores,21,1,,0.01,3.12,133.4517274
3/7/17,Bonaire,MWW,Bachelor,7,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,15,12,,0.00977,3.14,48.17493276
3/7/17,Bonaire,MWW,Bachelor,7,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,25,1,,0.0074,3.237,247.9496661
3/7/17,Bonaire,MWW,Bachelor,7,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,1,,0.0115,2.89,23.60520973
3/7/17,Bonaire,MWW,Bachelor,7,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/7/17,Bonaire,MWW,Bachelor,7,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,15,3,,0.00977,3.14,48.17493276
3/7/17,Bonaire,MWW,Bachelor,7,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,22,1,,0.0405,2.718,180.3681578
3/7/17,Bonaire,MWW,Bachelor,7,blg,Blue Stripped Grunt,Haemulon sciurus,Haemulidae,Carnivores,23,1,,0.0194,2.9996,235.743945
3/7/17,Bonaire,MWW,Bachelor,7,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,14,1,,0.01259,2.99,33.64717111
3/7/17,Bonaire,MWW,Bachelor,7,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,14,1,,0.111,2.72,145.4759614
3/7/17,Bonaire,MWW,Bachelor,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,15,1,,0.0135,3.0439,51.31424601
3/7/17,Bonaire,MWW,Bachelor,7,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,35,1,,0.0405,2.718,637.1357405
3/7/17,Bonaire,MWW,Bachelor,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,2,,0.0135,3.0439,123.1796519
3/7/17,Bonaire,MWW,Bachelor,7,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,16,1,,0.111,2.72,209.1844182
3/7/17,Bonaire,MWW,Bachelor,7,lss,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,18,1,,0.01148,2.89,48.71687563
3/7/17,Bonaire,MWW,Bachelor,7,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,5,5,,0.0107,2.916,1.168369766
3/7/17,Bonaire,MWW,Bachelor,7,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,8,3,,0.0107,2.916,4.600385011
3/7/17,Bonaire,MWW,Bachelor,7,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,6,1,,0.01,3.13,2.72654967
3/7/17,Bonaire,REB,Windsock,1,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,24,1,,0.203,3.126,4188.286476
3/7/17,Bonaire,REB,Windsock,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,16,2,,0.0135,3.0439,62.45318388
3/7/17,Bonaire,REB,Windsock,1,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,7,5,,0.0227,3.142,10.26417148
3/7/17,Bonaire,REB,Windsock,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,23,1,,0.0074,3.237,189.2974331
3/7/17,Bonaire,REB,Windsock,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,11,1,,0.0135,3.0439,19.96314507
3/7/17,Bonaire,REB,Windsock,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,9,4,,0.00977,3.14,9.687596539
3/7/17,Bonaire,REB,Windsock,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,14,1,,0.0135,3.0439,41.59421155
3/7/17,Bonaire,REB,Windsock,1,pqf,Porcupinefish,Diodon hystrix,Diodontidae,Carnivores,24,1,,0.06607,2.84,549.2932134
3/7/17,Bonaire,REB,Windsock,1,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,5,1,,0.022,3.1897,3.731876849
3/7/17,Bonaire,REB,Windsock,2,tom,Tomate,Haemulton aurolineatum,Haemulidae,Carnivores,,1,,0.01479,2.99,0
3/7/17,Bonaire,REB,Windsock,2,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,12,1,,0.0115,2.89,15.1192985
3/7/17,Bonaire,REB,Windsock,2,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,4,,0.0115,2.89,23.60520973
3/7/17,Bonaire,REB,Windsock,2,crf,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,14,2,,0.0135,3.043,41.49553622
3/7/17,Bonaire,REB,Windsock,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,22,1,,0.0135,3.0439,164.6395486
3/7/17,Bonaire,REB,Windsock,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/7/17,Bonaire,REB,Windsock,3,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,22,1,,0.0147,3.0559,186.0487708
3/7/17,Bonaire,REB,Windsock,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
3/7/17,Bonaire,REB,Windsock,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,12,3,,0.0115,2.89,15.1192985
3/7/17,Bonaire,REB,Windsock,3,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,30,1,,0.0405,2.718,419.0545819
3/7/17,Bonaire,REB,Windsock,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,13,1,,0.0135,3.0439,33.19448526
3/7/17,Bonaire,REB,Windsock,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,22,1,,0.0135,3.0439,164.6395486
3/7/17,Bonaire,REB,Windsock,3,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,23,1,,0.004,2.865,31.87206787
3/7/17,Bonaire,REB,Windsock,3,bdb,Banded Butterflyfish,Chaetodan striatus,Chaetodontidae,Carnivores,8,2,,0.0222,3.1395,15.19161651
3/7/17,Bonaire,REB,Windsock,3,spm,Spotted Moray,Gymnothorax moringa,Muraenidae,Carnivores,50,1,,0.00091,3.14,196.701289
3/7/17,Bonaire,REB,Windsock,4,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,7,1,,0.0227,3.142,10.26417148
3/7/17,Bonaire,REB,Windsock,4,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,30,1,,0.004,2.865,68.23581548
3/7/17,Bonaire,REB,Windsock,4,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,27,1,,0.004,2.865,50.45650627
3/7/17,Bonaire,REB,Windsock,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,1,,0.0115,2.89,23.60520973
3/7/17,Bonaire,REB,Windsock,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,1,,0.00977,3.14,38.791502
3/7/17,Bonaire,REB,Windsock,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,15,1,,0.0135,3.0439,51.31424601
3/7/17,Bonaire,REB,Windsock,4,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,24,1,,0.203,3.126,4188.286476
3/7/17,Bonaire,REB,Windsock,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,17,1,,0.0127,3.1581,97.65274586
3/7/17,Bonaire,REB,Windsock,4,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,14,130,,0.01259,2.99,33.64717111
3/7/17,Bonaire,REB,Windsock,4,tom,Tomate,Haemulton aurolineatum,Haemulidae,Carnivores,13,2,,0.01479,2.99,31.67078277
3/7/17,Bonaire,REB,Windsock,4,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,30,1,,0.0405,2.718,419.0545819
3/7/17,Bonaire,REB,Windsock,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,12,30,,0.0127,3.1581,32.50618585
3/7/17,Bonaire,REB,Windsock,5,roh,Rock Hind,Epinephelus ascensionis,Serranidae,Carnivores,19,1,,0.01122,3.04,86.57725336
3/7/17,Bonaire,REB,Windsock,5,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,25,2,,0.0194,2.9779,282.3106629
3/7/17,Bonaire,REB,Windsock,5,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,23,1,,0.0147,3.0559,213.1186364
3/7/17,Bonaire,REB,Windsock,5,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,17,1,,0.00977,3.14,71.36810689
3/7/17,Bonaire,REB,Windsock,5,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,7,1,,0.0227,3.142,10.26417148
3/7/17,Bonaire,REB,Windsock,5,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,14,1,,0.111,2.72,145.4759614
3/7/17,Bonaire,REB,Windsock,5,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,15,1,,0.0429,2.719,67.64713773
3/7/17,Bonaire,REB,Windsock,5,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,25,1,,0.0147,3.0559,274.9680332
3/7/17,Bonaire,REB,Windsock,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,2,,0.0127,3.1581,52.89208296
3/7/17,Bonaire,REB,Windsock,5,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,22,1,,0.00977,3.14,160.3621172
3/7/17,Bonaire,REB,Windsock,5,spm,Spotted Moray,Gymnothorax moringa,Muraenidae,Carnivores,22,1,,0.00091,3.14,14.93649198
3/7/17,Bonaire,REB,Windsock,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/7/17,Bonaire,REB,Windsock,6,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,28,1,,0.0194,2.9779,395.6340223
3/7/17,Bonaire,REB,Windsock,6,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,24,1,,0.0147,3.0559,242.7196115
3/7/17,Bonaire,REB,Windsock,6,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,13,1,,0.00977,3.14,30.7380767
3/7/17,Bonaire,REB,Windsock,6,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,14,1,,0.0429,2.719,56.07630913
3/7/17,Bonaire,REB,Windsock,6,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/7/17,Bonaire,REB,Windsock,6,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,27,1,,0.0405,2.718,314.7036168
3/7/17,Bonaire,REB,Windsock,6,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,15,1,,0.00977,3.14,48.17493276
3/7/17,Bonaire,REB,Windsock,6,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,9,1,,0.009,3.04,7.163738728
3/7/17,Bonaire,REB,Windsock,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,24,1,,0.0135,3.0439,214.5649438
3/7/17,Bonaire,REB,Windsock,6,pqf,Porcupinefish,Diodon hystrix,Diodontidae,Carnivores,23,1,,0.06607,2.84,486.7560533
3/7/17,Bonaire,REB,Windsock,6,tom,Tomate,Haemulton aurolineatum,Haemulidae,Carnivores,10,85,,0.01479,2.99,14.4533385
3/7/17,Bonaire,MWW,Windsock,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,22,1,,0.0074,3.237,163.9283009
3/7/17,Bonaire,MWW,Windsock,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,36,1,,0.0074,3.237,807.203274
3/7/17,Bonaire,MWW,Windsock,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,15,1,,0.0074,3.237,47.45031778
3/7/17,Bonaire,MWW,Windsock,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,19,1,,0.0135,3.0439,105.3736089
3/7/17,Bonaire,MWW,Windsock,1,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,19,1,,0.0405,2.718,121.0897299
3/7/17,Bonaire,MWW,Windsock,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/7/17,Bonaire,MWW,Windsock,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,22,1,,0.0135,3.0439,164.6395486
3/7/17,Bonaire,MWW,Windsock,1,whf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,19,1,,0.0562,2.6534,138.9252287
3/7/17,Bonaire,MWW,Windsock,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,12,2,,0.0127,3.1581,32.50618585
3/7/17,Bonaire,MWW,Windsock,1,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,6,13,,0.01259,2.99,2.671148106
3/7/17,Bonaire,MWW,Windsock,1,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,12,1,,0.009,3.04,17.1772445
3/7/17,Bonaire,MWW,Windsock,1,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,14,2,,0.111,2.72,145.4759614
3/7/17,Bonaire,MWW,Windsock,1,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,1,,0.0115,2.89,23.60520973
3/7/17,Bonaire,MWW,Windsock,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,6,,0.00977,3.14,38.791502
3/7/17,Bonaire,MWW,Windsock,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,15,6,,0.00977,3.14,48.17493276
3/7/17,Bonaire,MWW,Windsock,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,13,1,,0.0135,3.0439,33.19448526
3/7/17,Bonaire,MWW,Windsock,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,8,1,,0.0135,3.0439,7.572676072
3/7/17,Bonaire,MWW,Windsock,1,roh,Rock Hind,Epinephelus ascensionis,Serranidae,Carnivores,22,1,,0.01122,3.04,135.1941211
3/7/17,Bonaire,MWW,Windsock,1,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,13,1,,0.01259,2.99,26.9597806
3/7/17,Bonaire,MWW,Windsock,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,6,1,,0.01,3.13,2.72654967
3/7/17,Bonaire,MWW,Windsock,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,11,5,,0.00977,3.14,18.19146165
3/7/17,Bonaire,MWW,Windsock,1,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,12,1,,0.01259,2.99,21.2215771
3/7/17,Bonaire,MWW,Windsock,1,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,14,1,,0.111,2.72,145.4759614
3/7/17,Bonaire,MWW,Windsock,1,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,12,1,,0.009,3.04,17.1772445
3/7/17,Bonaire,MWW,Windsock,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/7/17,Bonaire,MWW,Windsock,2,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,29,1,,0.0194,2.9779,439.2145593
3/7/17,Bonaire,MWW,Windsock,2,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,25,1,,0.0194,2.9779,282.3106629
3/7/17,Bonaire,MWW,Windsock,2,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,20,1,,0.0144,3.0532,135.1037099
3/7/17,Bonaire,MWW,Windsock,2,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,24,1,,0.0147,3.0559,242.7196115
3/7/17,Bonaire,MWW,Windsock,2,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,20,1,,0.0074,3.237,120.4109037
3/7/17,Bonaire,MWW,Windsock,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,17,1,,0.0135,3.0439,75.10990977
3/7/17,Bonaire,MWW,Windsock,2,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,8,2,,0.022,3.1897,16.71124523
3/7/17,Bonaire,MWW,Windsock,2,spd,Spotted Drum,Equetus punctatus,Sciaenidae,Carnivores,16,1,,0.0085,3.08,43.46187639
3/7/17,Bonaire,MWW,Windsock,2,lss,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,15,1,,0.01148,2.89,28.76375803
3/7/17,Bonaire,MWW,Windsock,2,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,20,1,,0.004,2.865,21.35555826
3/7/17,Bonaire,MWW,Windsock,2,whf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,19,1,,0.0562,2.6534,138.9252287
3/7/17,Bonaire,MWW,Windsock,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,12,1,,0.00977,3.14,23.90692264
3/7/17,Bonaire,MWW,Windsock,2,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,12,1,,0.01,3.13,23.86916904
3/7/17,Bonaire,MWW,Windsock,2,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,15,2,,0.01259,2.99,41.35600648
