Date,Time,Diver,Island,Site,Follow Number,Species Code,Species,Phase,Length.cm,Follow.sec,Min,Sec,Activity Code,Activity,Bites,Initiator,Competitor Code,Competitor Species,Competitor Size,Competitor Phase,Time.sec,Time Fraction,a,b,Weight.g
8/13/17,11:20,JGM,Barbuda,Pallaster East,22,rbp,Sparisoma aurofrenatum,i,19,120,1,2,g,graze,3,,,#N/A,,,3,0.025,0.0046,3.4291,111.617375
8/13/17,11:20,JGM,Barbuda,Pallaster East,22,rbp,Sparisoma aurofrenatum,i,19,120,1,5,s,swim,,,,#N/A,,,20,0.166666667,0.0046,3.4291,111.617375
8/13/17,11:20,JGM,Barbuda,Pallaster East,22,rbp,Sparisoma aurofrenatum,i,19,120,1,25,g,graze,1,,,#N/A,,,1,0.008333333,0.0046,3.4291,111.617375
8/13/17,11:20,JGM,Barbuda,Pallaster East,22,rbp,Sparisoma aurofrenatum,i,19,120,1,26,s,swim,,,,#N/A,,,34,0.283333333,0.0046,3.4291,111.617375
8/13/17,11:20,JGM,Barbuda,Pallaster East,22,rbp,Sparisoma aurofrenatum,i,19,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0046,3.4291,111.617375
8/13/17,11:20,JGM,Barbuda,Pallaster East,23,rbp,Sparisoma aurofrenatum,t,23,120,0,0,g,graze,3,,,#N/A,,,18,0.15,0.0046,3.4291,214.911054
8/13/17,11:20,JGM,Barbuda,Pallaster East,23,rbp,Sparisoma aurofrenatum,t,23,120,0,18,s,swim,,,,#N/A,,,18,0.15,0.0046,3.4291,214.911054
8/13/17,11:20,JGM,Barbuda,Pallaster East,23,rbp,Sparisoma aurofrenatum,t,23,120,0,36,g,graze,3,,,#N/A,,,4,0.033333333,0.0046,3.4291,214.911054
8/13/17,11:20,JGM,Barbuda,Pallaster East,23,rbp,Sparisoma aurofrenatum,t,23,120,0,40,s,swim,,,,#N/A,,,80,0.666666667,0.0046,3.4291,214.911054
8/13/17,11:20,JGM,Barbuda,Pallaster East,23,rbp,Sparisoma aurofrenatum,t,23,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0046,3.4291,214.911054
8/13/17,11:20,JGM,Barbuda,Pallaster East,24,rbp,Sparisoma aurofrenatum,i,18,120,0,0,s,swim,,,,#N/A,,,60,0.5,0.0046,3.4291,92.72840271
8/13/17,11:20,JGM,Barbuda,Pallaster East,24,rbp,Sparisoma aurofrenatum,i,18,120,1,0,g,graze,2,,,#N/A,,,9,0.075,0.0046,3.4291,92.72840271
8/13/17,11:20,JGM,Barbuda,Pallaster East,24,rbp,Sparisoma aurofrenatum,i,18,120,1,9,s,swim,,,,#N/A,,,41,0.341666667,0.0046,3.4291,92.72840271
8/13/17,11:20,JGM,Barbuda,Pallaster East,24,rbp,Sparisoma aurofrenatum,i,18,120,1,50,g,graze,3,,,#N/A,,,10,0.083333333,0.0046,3.4291,92.72840271
8/13/17,11:20,JGM,Barbuda,Pallaster East,24,rbp,Sparisoma aurofrenatum,i,18,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0046,3.4291,92.72840271
8/15/17,9:56,JGM,Antigua,Rendezvous,1,rbp,Sparisoma aurofrenatum,i,20,120,0,0,g,graze,2,,,#N/A,,,15,0.125,0.0046,3.4291,133.0821443
8/15/17,9:56,JGM,Antigua,Rendezvous,1,rbp,Sparisoma aurofrenatum,i,20,120,0,15,s,swim,,,,#N/A,,,31,0.258333333,0.0046,3.4291,133.0821443
8/15/17,9:56,JGM,Antigua,Rendezvous,1,rbp,Sparisoma aurofrenatum,i,20,120,0,46,g,graze,2,,,#N/A,,,5,0.041666667,0.0046,3.4291,133.0821443
8/15/17,9:56,JGM,Antigua,Rendezvous,1,rbp,Sparisoma aurofrenatum,i,20,120,0,51,s,swim,,,,#N/A,,,13,0.108333333,0.0046,3.4291,133.0821443
8/15/17,9:56,JGM,Antigua,Rendezvous,1,rbp,Sparisoma aurofrenatum,i,20,120,1,4,g,graze,3,,,#N/A,,,9,0.075,0.0046,3.4291,133.0821443
8/15/17,9:56,JGM,Antigua,Rendezvous,1,rbp,Sparisoma aurofrenatum,i,20,120,1,13,s,swim,,,,#N/A,,,21,0.175,0.0046,3.4291,133.0821443
8/15/17,9:56,JGM,Antigua,Rendezvous,1,rbp,Sparisoma aurofrenatum,i,20,120,1,34,g,graze,2,,,#N/A,,,3,0.025,0.0046,3.4291,133.0821443
8/15/17,9:56,JGM,Antigua,Rendezvous,1,rbp,Sparisoma aurofrenatum,i,20,120,1,37,s,swim,,,,#N/A,,,6,0.05,0.0046,3.4291,133.0821443
8/15/17,9:56,JGM,Antigua,Rendezvous,1,rbp,Sparisoma aurofrenatum,i,20,120,1,43,g,graze,3,,,#N/A,,,15,0.125,0.0046,3.4291,133.0821443
8/15/17,9:56,JGM,Antigua,Rendezvous,1,rbp,Sparisoma aurofrenatum,i,20,120,1,58,s,swim,,2,blt,Acanthurus coeruleus,,,2,0.016666667,0.0046,3.4291,133.0821443
8/15/17,9:56,JGM,Antigua,Rendezvous,1,rbp,Sparisoma aurofrenatum,i,20,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0046,3.4291,133.0821443
8/15/17,9:56,JGM,Antigua,Rendezvous,2,stop,Sparisoma viride,i,22,120,0,0,s,swim,,2,dam,Pomacentridae,,,120,1,0.0138,3.04,166.2815393
8/15/17,9:56,JGM,Antigua,Rendezvous,2,stop,Sparisoma viride,i,22,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,166.2815393
8/15/17,9:56,JGM,Antigua,Rendezvous,3,stop,Sparisoma viride,i,25,120,0,0,g,graze,3,,,#N/A,,,15,0.125,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,3,stop,Sparisoma viride,i,25,120,0,15,s,swim,,1,stop,Sparisoma viride,,i,70,0.583333333,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,3,stop,Sparisoma viride,i,25,120,1,25,s,swim,,2,dam,Pomacentridae,,,5,0.041666667,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,3,stop,Sparisoma viride,i,25,120,1,30,g,graze,9,,,#N/A,,,30,0.25,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,3,stop,Sparisoma viride,i,25,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,4,stop,Sparisoma viride,i,16,120,0,0,s,swim,,,,#N/A,,,120,1,0.0138,3.04,63.15443202
8/15/17,9:56,JGM,Antigua,Rendezvous,4,stop,Sparisoma viride,i,16,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,63.15443202
8/15/17,9:56,JGM,Antigua,Rendezvous,5,stop,Sparisoma viride,t,25,120,0,0,s,swim,,2,blt,Acanthurus coeruleus,,,77,0.641666667,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,5,stop,Sparisoma viride,t,25,120,1,17,c,cleaned,,,,#N/A,,,3,0.025,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,5,stop,Sparisoma viride,t,25,120,1,20,s,swim,,,,#N/A,,,2,0.016666667,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,5,stop,Sparisoma viride,t,25,120,1,22,g,graze,4,,,#N/A,,,8,0.066666667,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,5,stop,Sparisoma viride,t,25,120,1,30,s,swim,,,,#N/A,,,19,0.158333333,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,5,stop,Sparisoma viride,t,25,120,1,49,g,graze,4,1,stop,Sparisoma viride,,i,1,0.008333333,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,5,stop,Sparisoma viride,t,25,120,1,50,g,graze,,1,stop,Sparisoma viride,,i,10,0.083333333,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,5,stop,Sparisoma viride,t,25,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,245.2543464
8/15/17,9:56,JGM,Antigua,Rendezvous,6,stop,Sparisoma viride,i,16,120,0,0,g,graze,7,,,#N/A,,,17,0.141666667,0.0138,3.04,63.15443202
8/15/17,9:56,JGM,Antigua,Rendezvous,6,stop,Sparisoma viride,i,16,120,0,17,s,swim,,1,stop,Sparisoma viride,,i,3,0.025,0.0138,3.04,63.15443202
8/15/17,9:56,JGM,Antigua,Rendezvous,6,stop,Sparisoma viride,i,16,120,0,20,s,swim,,1,ytp,Sparsisoma rubiprime,,i,3,0.025,0.0138,3.04,63.15443202
8/15/17,9:56,JGM,Antigua,Rendezvous,6,stop,Sparisoma viride,i,16,120,0,23,s,swim,,1,stop,Sparisoma viride,,i,83,0.691666667,0.0138,3.04,63.15443202
8/15/17,9:56,JGM,Antigua,Rendezvous,6,stop,Sparisoma viride,i,16,120,1,46,g,graze,4,,,#N/A,,,14,0.116666667,0.0138,3.04,63.15443202
8/15/17,9:56,JGM,Antigua,Rendezvous,6,stop,Sparisoma viride,i,16,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,63.15443202
8/15/17,9:56,JGM,Antigua,Rendezvous,7,stop,Sparisoma viride,i,15,120,0,0,s,swim,,,,#N/A,,,23,0.191666667,0.0138,3.04,51.90348439
8/15/17,9:56,JGM,Antigua,Rendezvous,7,stop,Sparisoma viride,i,15,120,0,23,g,graze,4,,,#N/A,,,22,0.183333333,0.0138,3.04,51.90348439
8/15/17,9:56,JGM,Antigua,Rendezvous,7,stop,Sparisoma viride,i,15,120,0,45,s,swim,,,,#N/A,,,8,0.066666667,0.0138,3.04,51.90348439
8/15/17,9:56,JGM,Antigua,Rendezvous,7,stop,Sparisoma viride,i,15,120,0,53,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.04,51.90348439
8/15/17,9:56,JGM,Antigua,Rendezvous,7,stop,Sparisoma viride,i,15,120,0,54,s,swim,,,,#N/A,,,62,0.516666667,0.0138,3.04,51.90348439
8/15/17,9:56,JGM,Antigua,Rendezvous,7,stop,Sparisoma viride,i,15,120,1,56,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.04,51.90348439
8/15/17,9:56,JGM,Antigua,Rendezvous,7,stop,Sparisoma viride,i,15,120,1,57,s,swim,,,,#N/A,,,3,0.025,0.0138,3.04,51.90348439
8/15/17,9:56,JGM,Antigua,Rendezvous,7,stop,Sparisoma viride,i,15,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,51.90348439
8/15/17,9:56,JGM,Antigua,Rendezvous,8,stop,Sparisoma viride,i,18,120,0,0,s,swim,,,,#N/A,,,40,0.333333333,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,8,stop,Sparisoma viride,i,18,120,0,40,g,graze,5,,,#N/A,,,12,0.1,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,8,stop,Sparisoma viride,i,18,120,0,52,s,swim,,1,dam,Pomacentridae,,,13,0.108333333,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,8,stop,Sparisoma viride,i,18,120,1,5,g,graze,2,,,#N/A,,,5,0.041666667,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,8,stop,Sparisoma viride,i,18,120,1,10,s,swim,,,,#N/A,,,30,0.25,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,8,stop,Sparisoma viride,i,18,120,1,40,s,swim,,,,#N/A,,,7,0.058333333,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,8,stop,Sparisoma viride,i,18,120,1,47,g,graze,3,,,#N/A,,,13,0.108333333,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,8,stop,Sparisoma viride,i,18,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,9,rbp,Sparisoma aurofrenatum,t,23,120,0,0,s,swim,,,,#N/A,,,23,0.191666667,0.0046,3.4291,214.911054
8/15/17,9:56,JGM,Antigua,Rendezvous,9,rbp,Sparisoma aurofrenatum,t,23,120,0,23,g,graze,7,,,#N/A,,,58,0.483333333,0.0046,3.4291,214.911054
8/15/17,9:56,JGM,Antigua,Rendezvous,9,rbp,Sparisoma aurofrenatum,t,23,120,1,21,s,swim,,,,#N/A,,,27,0.225,0.0046,3.4291,214.911054
8/15/17,9:56,JGM,Antigua,Rendezvous,9,rbp,Sparisoma aurofrenatum,t,23,120,1,48,g,graze,2,,,#N/A,,,6,0.05,0.0046,3.4291,214.911054
8/15/17,9:56,JGM,Antigua,Rendezvous,9,rbp,Sparisoma aurofrenatum,t,23,120,1,54,s,swim,,,,#N/A,,,6,0.05,0.0046,3.4291,214.911054
8/15/17,9:56,JGM,Antigua,Rendezvous,9,rbp,Sparisoma aurofrenatum,t,23,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0046,3.4291,214.911054
8/15/17,9:56,JGM,Antigua,Rendezvous,10,stop,Sparisoma viride,i,20,120,0,0,g,graze,11,,,#N/A,,,97,0.808333333,0.0138,3.04,124.4544051
8/15/17,9:56,JGM,Antigua,Rendezvous,10,stop,Sparisoma viride,i,20,120,1,37,s,swim,,,,#N/A,,,21,0.175,0.0138,3.04,124.4544051
8/15/17,9:56,JGM,Antigua,Rendezvous,10,stop,Sparisoma viride,i,20,120,1,58,g,graze,2,,,#N/A,,,2,0.016666667,0.0138,3.04,124.4544051
8/15/17,9:56,JGM,Antigua,Rendezvous,10,stop,Sparisoma viride,i,20,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,124.4544051
8/15/17,9:56,JGM,Antigua,Rendezvous,11,stop,Sparisoma viride,i,17,120,0,0,s,swim,,,,#N/A,,,120,1,0.0138,3.04,75.93531649
8/15/17,9:56,JGM,Antigua,Rendezvous,11,stop,Sparisoma viride,i,17,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,75.93531649
8/15/17,9:56,JGM,Antigua,Rendezvous,12,stop,Sparisoma viride,t,18,120,0,0,s,swim,,,,#N/A,,,26,0.216666667,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,12,stop,Sparisoma viride,t,18,120,0,26,g,graze,2,,,#N/A,,,2,0.016666667,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,12,stop,Sparisoma viride,t,18,120,0,28,s,swim,,,,#N/A,,,88,0.733333333,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,12,stop,Sparisoma viride,t,18,120,1,56,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,12,stop,Sparisoma viride,t,18,120,1,57,s,swim,,,,#N/A,,,3,0.025,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,12,stop,Sparisoma viride,t,18,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,90.34570307
8/15/17,9:56,JGM,Antigua,Rendezvous,13,rbp,Sparisoma aurofrenatum,i,17,120,0,0,s,swim,,2,dam,Pomacentridae,,,51,0.425,0.0046,3.4291,76.22373542
8/15/17,9:56,JGM,Antigua,Rendezvous,13,rbp,Sparisoma aurofrenatum,i,17,120,0,51,g,graze,1,,,#N/A,,,1,0.008333333,0.0046,3.4291,76.22373542
8/15/17,9:56,JGM,Antigua,Rendezvous,13,rbp,Sparisoma aurofrenatum,i,17,120,0,52,s,swim,,,,#N/A,,,68,0.566666667,0.0046,3.4291,76.22373542
8/15/17,9:56,JGM,Antigua,Rendezvous,13,rbp,Sparisoma aurofrenatum,i,17,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0046,3.4291,76.22373542
8/15/17,9:56,JGM,Antigua,Rendezvous,14,stop,Sparisoma viride,i,21,120,0,0,s,swim,,,,#N/A,,,5,0.041666667,0.0138,3.04,144.3529762
8/15/17,9:56,JGM,Antigua,Rendezvous,14,stop,Sparisoma viride,i,21,120,0,5,g,graze,5,,,#N/A,,,35,0.291666667,0.0138,3.04,144.3529762
8/15/17,9:56,JGM,Antigua,Rendezvous,14,stop,Sparisoma viride,i,21,120,0,40,s,swim,,,,#N/A,,,35,0.291666667,0.0138,3.04,144.3529762
8/15/17,9:56,JGM,Antigua,Rendezvous,14,stop,Sparisoma viride,i,21,120,1,15,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.04,144.3529762
8/15/17,9:56,JGM,Antigua,Rendezvous,14,stop,Sparisoma viride,i,21,120,1,16,s,swim,,,,#N/A,,,22,0.183333333,0.0138,3.04,144.3529762
8/15/17,9:56,JGM,Antigua,Rendezvous,14,stop,Sparisoma viride,i,21,120,1,38,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.04,144.3529762
8/15/17,9:56,JGM,Antigua,Rendezvous,14,stop,Sparisoma viride,i,21,120,1,39,s,swim,,,,#N/A,,,21,0.175,0.0138,3.04,144.3529762
8/15/17,9:56,JGM,Antigua,Rendezvous,14,stop,Sparisoma viride,i,21,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,144.3529762
8/15/17,11:36,JGM,Antigua,Windward,1,rbp,Sparisoma aurofrenatum,i,16,120,0,0,s,swim,,,,#N/A,,,6,0.05,0.0046,3.4291,61.91639529
8/15/17,11:36,JGM,Antigua,Windward,1,rbp,Sparisoma aurofrenatum,i,16,120,0,6,g,graze,1,,,#N/A,,,1,0.008333333,0.0046,3.4291,61.91639529
8/15/17,11:36,JGM,Antigua,Windward,1,rbp,Sparisoma aurofrenatum,i,16,120,0,7,s,swim,,,,#N/A,,,24,0.2,0.0046,3.4291,61.91639529
8/15/17,11:36,JGM,Antigua,Windward,1,rbp,Sparisoma aurofrenatum,i,16,120,0,31,g,graze,21,,,#N/A,,,89,0.741666667,0.0046,3.4291,61.91639529
8/15/17,11:36,JGM,Antigua,Windward,1,rbp,Sparisoma aurofrenatum,i,16,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0046,3.4291,61.91639529
8/15/17,11:36,JGM,Antigua,Windward,2,stop,Sparisoma viride,i,17,120,0,0,g,graze,3,,,#N/A,,,12,0.1,0.0138,3.04,75.93531649
8/15/17,11:36,JGM,Antigua,Windward,2,stop,Sparisoma viride,i,17,120,0,12,s,swim,,,,#N/A,,,14,0.116666667,0.0138,3.04,75.93531649
8/15/17,11:36,JGM,Antigua,Windward,2,stop,Sparisoma viride,i,17,120,0,26,g,graze,16,,,#N/A,,,30,0.25,0.0138,3.04,75.93531649
8/15/17,11:36,JGM,Antigua,Windward,2,stop,Sparisoma viride,i,17,120,0,56,s,swim,,,,#N/A,,,49,0.408333333,0.0138,3.04,75.93531649
8/15/17,11:36,JGM,Antigua,Windward,2,stop,Sparisoma viride,i,17,120,1,45,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.04,75.93531649
8/15/17,11:36,JGM,Antigua,Windward,2,stop,Sparisoma viride,i,17,120,1,46,s,swim,,,,#N/A,,,14,0.116666667,0.0138,3.04,75.93531649
8/15/17,11:36,JGM,Antigua,Windward,2,stop,Sparisoma viride,i,17,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,75.93531649
8/15/17,11:36,JGM,Antigua,Windward,3,stop,Sparisoma viride,i,16,120,0,0,s,swim,,,,#N/A,,,18,0.15,0.0138,3.04,63.15443202
8/15/17,11:36,JGM,Antigua,Windward,3,stop,Sparisoma viride,i,16,120,0,18,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.04,63.15443202
8/15/17,11:36,JGM,Antigua,Windward,3,stop,Sparisoma viride,i,16,120,0,19,s,swim,,,,#N/A,,,23,0.191666667,0.0138,3.04,63.15443202
8/15/17,11:36,JGM,Antigua,Windward,3,stop,Sparisoma viride,i,16,120,0,42,g,graze,3,,,#N/A,,,4,0.033333333,0.0138,3.04,63.15443202
8/15/17,11:36,JGM,Antigua,Windward,3,stop,Sparisoma viride,i,16,120,0,46,s,swim,,,,#N/A,,,41,0.341666667,0.0138,3.04,63.15443202
8/15/17,11:36,JGM,Antigua,Windward,3,stop,Sparisoma viride,i,16,120,1,27,g,graze,2,,,#N/A,,,3,0.025,0.0138,3.04,63.15443202
8/15/17,11:36,JGM,Antigua,Windward,3,stop,Sparisoma viride,i,16,120,1,30,s,swim,,,,#N/A,,,30,0.25,0.0138,3.04,63.15443202
8/15/17,11:36,JGM,Antigua,Windward,3,stop,Sparisoma viride,i,16,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,63.15443202
8/15/17,11:36,JGM,Antigua,Windward,4,rbp,Sparisoma aurofrenatum,i,15,120,0,0,g,graze,4,,,#N/A,,,11,0.091666667,0.0046,3.4291,49.62406855
8/15/17,11:36,JGM,Antigua,Windward,4,rbp,Sparisoma aurofrenatum,i,15,120,0,11,s,swim,,,,#N/A,,,44,0.366666667,0.0046,3.4291,49.62406855
8/15/17,11:36,JGM,Antigua,Windward,4,rbp,Sparisoma aurofrenatum,i,15,120,0,55,g,graze,1,,,#N/A,,,1,0.008333333,0.0046,3.4291,49.62406855
8/15/17,11:36,JGM,Antigua,Windward,4,rbp,Sparisoma aurofrenatum,i,15,120,0,56,s,swim,,,,#N/A,,,35,0.291666667,0.0046,3.4291,49.62406855
8/15/17,11:36,JGM,Antigua,Windward,4,rbp,Sparisoma aurofrenatum,i,15,120,1,31,g,graze,7,,,#N/A,,,29,0.241666667,0.0046,3.4291,49.62406855
8/15/17,11:36,JGM,Antigua,Windward,4,rbp,Sparisoma aurofrenatum,i,15,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0046,3.4291,49.62406855
8/15/17,11:36,JGM,Antigua,Windward,5,rbp,Sparisoma aurofrenatum,i,17,120,0,0,s,swim,,,,#N/A,,,17,0.141666667,0.0046,3.4291,76.22373542
8/15/17,11:36,JGM,Antigua,Windward,5,rbp,Sparisoma aurofrenatum,i,17,120,0,17,g,graze,3,,,#N/A,,,6,0.05,0.0046,3.4291,76.22373542
8/15/17,11:36,JGM,Antigua,Windward,5,rbp,Sparisoma aurofrenatum,i,17,120,0,23,s,swim,,,,#N/A,,,17,0.141666667,0.0046,3.4291,76.22373542
8/15/17,11:36,JGM,Antigua,Windward,5,rbp,Sparisoma aurofrenatum,i,17,120,0,40,g,graze,4,,,#N/A,,,22,0.183333333,0.0046,3.4291,76.22373542
8/15/17,11:36,JGM,Antigua,Windward,5,rbp,Sparisoma aurofrenatum,i,17,120,1,2,s,swim,,,,#N/A,,,28,0.233333333,0.0046,3.4291,76.22373542
8/15/17,11:36,JGM,Antigua,Windward,5,rbp,Sparisoma aurofrenatum,i,17,120,1,30,g,graze,6,,,#N/A,,,30,0.25,0.0046,3.4291,76.22373542
8/15/17,11:36,JGM,Antigua,Windward,5,rbp,Sparisoma aurofrenatum,i,17,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0046,3.4291,76.22373542
8/15/17,11:36,JGM,Antigua,Windward,6,rbp,Sparisoma aurofrenatum,i,16,120,0,0,s,swim,,,,#N/A,,,25,0.208333333,0.0046,3.4291,61.91639529
8/15/17,11:36,JGM,Antigua,Windward,6,rbp,Sparisoma aurofrenatum,i,16,120,0,25,g,graze,1,,,#N/A,,,1,0.008333333,0.0046,3.4291,61.91639529
8/15/17,11:36,JGM,Antigua,Windward,6,rbp,Sparisoma aurofrenatum,i,16,120,0,26,s,swim,,,,#N/A,,,18,0.15,0.0046,3.4291,61.91639529
8/15/17,11:36,JGM,Antigua,Windward,6,rbp,Sparisoma aurofrenatum,i,16,120,0,44,g,graze,18,,,#N/A,,,74,0.616666667,0.0046,3.4291,61.91639529
8/15/17,11:36,JGM,Antigua,Windward,6,rbp,Sparisoma aurofrenatum,i,16,120,1,58,s,swim,,,,#N/A,,,2,0.016666667,0.0046,3.4291,61.91639529
8/15/17,11:36,JGM,Antigua,Windward,6,rbp,Sparisoma aurofrenatum,i,16,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0046,3.4291,61.91639529
8/15/17,11:36,JGM,Antigua,Windward,7,qup,Scarus vetula,i,23,65,0,0,g,graze,3,,,#N/A,,,10,0.153846154,0.0138,3.03,184.4651926
8/15/17,11:36,JGM,Antigua,Windward,7,qup,Scarus vetula,i,23,65,0,10,s,swim,,,,#N/A,,,55,0.846153846,0.0138,3.03,184.4651926
8/15/17,11:36,JGM,Antigua,Windward,7,qup,Scarus vetula,i,23,65,1,5,e,end,,,,#N/A,,,-65,-1,0.0138,3.03,184.4651926
8/15/17,11:36,JGM,Antigua,Windward,8,stop,Sparisoma viride,i,16,120,0,0,s,swim,,,,#N/A,,,86,0.716666667,0.0138,3.04,63.15443202
8/15/17,11:36,JGM,Antigua,Windward,8,stop,Sparisoma viride,i,16,120,1,26,g,graze,6,1,stop,Sparisoma viride,,i,34,0.283333333,0.0138,3.04,63.15443202
8/15/17,11:36,JGM,Antigua,Windward,8,stop,Sparisoma viride,i,16,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,63.15443202
8/15/17,11:36,JGM,Antigua,Windward,9,stop,Sparisoma viride,i,20,120,0,0,s,swim,,,,#N/A,,,57,0.475,0.0138,3.04,124.4544051
8/15/17,11:36,JGM,Antigua,Windward,9,stop,Sparisoma viride,i,20,120,0,57,c,cleaned,,,,#N/A,,,2,0.016666667,0.0138,3.04,124.4544051
8/15/17,11:36,JGM,Antigua,Windward,9,stop,Sparisoma viride,i,20,120,0,59,s,swim,,,,#N/A,,,61,0.508333333,0.0138,3.04,124.4544051
8/15/17,11:36,JGM,Antigua,Windward,9,stop,Sparisoma viride,i,20,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,124.4544051
8/15/17,11:36,JGM,Antigua,Windward,10,rbp,Sparisoma aurofrenatum,t,18,70,0,0,s,swim,,,,#N/A,,,14,0.2,0.0046,3.4291,92.72840271
8/15/17,11:36,JGM,Antigua,Windward,10,rbp,Sparisoma aurofrenatum,t,18,70,0,14,g,graze,4,,,#N/A,,,8,0.114285714,0.0046,3.4291,92.72840271
8/15/17,11:36,JGM,Antigua,Windward,10,rbp,Sparisoma aurofrenatum,t,18,70,0,22,s,swim,,,,#N/A,,,12,0.171428571,0.0046,3.4291,92.72840271
8/15/17,11:36,JGM,Antigua,Windward,10,rbp,Sparisoma aurofrenatum,t,18,70,0,34,g,graze,1,2,dam,Pomacentridae,,,1,0.014285714,0.0046,3.4291,92.72840271
8/15/17,11:36,JGM,Antigua,Windward,10,rbp,Sparisoma aurofrenatum,t,18,70,0,35,s,swim,,,,#N/A,,,35,0.5,0.0046,3.4291,92.72840271
8/15/17,11:36,JGM,Antigua,Windward,10,rbp,Sparisoma aurofrenatum,t,18,70,1,10,e,end,,,,#N/A,,,-70,-1,0.0046,3.4291,92.72840271
8/15/17,11:36,JGM,Antigua,Windward,11,qup,Scarus vetula,i,20,120,0,0,s,swim,,,,#N/A,,,33,0.275,0.0138,3.03,120.7813761
8/15/17,11:36,JGM,Antigua,Windward,11,qup,Scarus vetula,i,20,120,0,33,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.03,120.7813761
8/15/17,11:36,JGM,Antigua,Windward,11,qup,Scarus vetula,i,20,120,0,34,s,swim,,,,#N/A,,,86,0.716666667,0.0138,3.03,120.7813761
8/15/17,11:36,JGM,Antigua,Windward,11,qup,Scarus vetula,i,20,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,120.7813761
