Date,Site,Surveyor,Transect,Meter,Point,Raw Code,Code,Category,Height,Notes
8/12/17,Pallaster West,JGM,1,4,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,4,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,4,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,4,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,4,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,5,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,5,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,5,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,5,4,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,1,5,5,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,1,5,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,5,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,5,8,SAND,sand,sand,,
8/12/17,Pallaster West,JGM,1,5,9,SAND,sand,sand,,
8/12/17,Pallaster West,JGM,1,5,10,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,1,6,1,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,1,6,2,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,1,6,3,MA,MA,macroalgae,4,
8/12/17,Pallaster West,JGM,1,6,4,MA,MA,macroalgae,6,
8/12/17,Pallaster West,JGM,1,6,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,6,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,6,7,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,1,6,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,6,9,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,1,6,10,LC,LC,coral,,
8/12/17,Pallaster West,JGM,1,7,1,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,1,7,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,7,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,7,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,7,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,7,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,7,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,7,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,7,9,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,1,7,10,MA,MA,macroalgae,49,
8/12/17,Pallaster West,JGM,1,8,1,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,1,8,2,LC,LC,coral,,
8/12/17,Pallaster West,JGM,1,8,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,8,4,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster West,JGM,1,8,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,8,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,8,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,8,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,1,8,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,8,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,9,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,9,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,9,3,LC,LC,coral,,
8/12/17,Pallaster West,JGM,1,9,4,LC,LC,coral,,
8/12/17,Pallaster West,JGM,1,9,5,LC,LC,coral,,
8/12/17,Pallaster West,JGM,1,9,6,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,1,9,7,MA,MA,macroalgae,29,
8/12/17,Pallaster West,JGM,1,9,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,9,9,SAND,sand,sand,,
8/12/17,Pallaster West,JGM,1,9,10,LC,LC,coral,,
8/12/17,Pallaster West,JGM,1,10,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,10,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,10,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,10,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,10,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,10,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,10,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,10,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,10,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,1,10,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,1,1,LC,LC,coral,,
8/12/17,Pallaster West,JGM,2,1,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,1,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,1,4,LC,LC,coral,,
8/12/17,Pallaster West,JGM,2,1,5,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,1,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,1,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,1,8,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,2,1,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,1,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,2,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,2,2,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,2,3,MA,MA,macroalgae,21,
8/12/17,Pallaster West,JGM,2,2,4,LC,LC,coral,,
8/12/17,Pallaster West,JGM,2,2,5,MA,MA,macroalgae,40,
8/12/17,Pallaster West,JGM,2,2,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,2,7,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,2,2,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,2,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,2,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,3,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,3,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,3,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,3,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,3,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,3,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,3,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,3,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,3,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,3,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,4,1,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,4,2,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,4,3,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,4,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,4,5,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,4,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,4,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,4,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,4,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,4,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,5,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,5,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,5,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,5,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,5,5,MA,MA,macroalgae,,LOBO
8/12/17,Pallaster West,JGM,2,5,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,5,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,5,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,5,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,5,10,LC,LC,coral,,
8/12/17,Pallaster West,JGM,2,6,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,6,2,MA,MA,macroalgae,6,
8/12/17,Pallaster West,JGM,2,6,3,MA,MA,macroalgae,16,
8/12/17,Pallaster West,JGM,2,6,4,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,6,5,MA,MA,macroalgae,30,
8/12/17,Pallaster West,JGM,2,6,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,6,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,6,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,6,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,6,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,7,1,PEY,PEY,peysonelid,,
8/12/17,Pallaster West,JGM,2,7,2,MA,MA,macroalgae,,LOBO
8/12/17,Pallaster West,JGM,2,7,3,MA,MA,macroalgae,,LOBO
8/12/17,Pallaster West,JGM,2,7,4,MA,MA,macroalgae,29,
8/12/17,Pallaster West,JGM,2,7,5,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,2,7,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,7,7,MA,MA,macroalgae,29,
8/12/17,Pallaster West,JGM,2,7,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,7,9,MA,MA,macroalgae,28,
8/12/17,Pallaster West,JGM,2,7,10,MA,MA,macroalgae,36,
8/12/17,Pallaster West,JGM,2,8,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,8,2,MA,MA,macroalgae,19,
8/12/17,Pallaster West,JGM,2,8,3,LC,LC,coral,,
8/12/17,Pallaster West,JGM,2,8,4,LC,LC,coral,,
8/12/17,Pallaster West,JGM,2,8,5,BLC,BC,bleached coral,,
8/12/17,Pallaster West,JGM,2,8,6,MA,MA,macroalgae,29,
8/12/17,Pallaster West,JGM,2,8,7,LC,LC,coral,,
8/12/17,Pallaster West,JGM,2,8,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,8,9,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,8,10,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,9,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,9,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,9,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,9,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,9,5,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,2,9,6,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,9,7,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,9,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,9,9,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,9,10,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,10,1,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,2,10,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,10,3,MA,MA,macroalgae,4,
8/12/17,Pallaster West,JGM,2,10,4,MA,MA,macroalgae,4,
8/12/17,Pallaster West,JGM,2,10,5,MA,MA,macroalgae,36,
8/12/17,Pallaster West,JGM,2,10,6,MA,MA,macroalgae,10,
8/12/17,Pallaster West,JGM,2,10,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,10,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,2,10,9,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster West,JGM,2,10,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,1,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,1,2,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,3,1,3,LC,LC,coral,,
8/12/17,Pallaster West,JGM,3,1,4,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,1,5,MA,MA,macroalgae,42,
8/12/17,Pallaster West,JGM,3,1,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,1,7,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,1,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,1,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,1,10,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,2,1,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,2,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,2,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,2,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,2,5,MA,MA,macroalgae,22,
8/12/17,Pallaster West,JGM,3,2,6,MA,MA,macroalgae,28,
8/12/17,Pallaster West,JGM,3,2,7,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,3,2,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,2,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,2,10,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,3,1,MA,MA,macroalgae,45,
8/12/17,Pallaster West,JGM,3,3,2,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,3,3,LC,LC,coral,,
8/12/17,Pallaster West,JGM,3,3,4,LC,LC,coral,,
8/12/17,Pallaster West,JGM,3,3,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,3,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,3,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,3,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,3,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,3,10,MA,MA,macroalgae,44,
8/12/17,Pallaster West,JGM,3,4,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,4,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,4,3,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,4,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,4,5,TA,TA,turf algae,4,
8/12/17,Pallaster West,JGM,3,4,6,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,4,7,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,4,8,MA,MA,macroalgae,,LOBO
8/12/17,Pallaster West,JGM,3,4,9,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,4,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,5,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,5,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,5,3,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,5,4,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,5,5,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,5,6,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,3,5,7,MA,MA,macroalgae,17,
8/12/17,Pallaster West,JGM,3,5,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,5,9,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster West,JGM,3,5,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,6,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,6,2,MA,MA,macroalgae,2,
8/12/17,Pallaster West,JGM,3,6,3,MA,MA,macroalgae,21,
8/12/17,Pallaster West,JGM,3,6,4,MA,MA,macroalgae,61,
8/12/17,Pallaster West,JGM,3,6,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,6,6,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster West,JGM,3,6,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,6,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,6,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,6,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,7,1,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,7,2,LC,LC,coral,,
8/12/17,Pallaster West,JGM,3,7,3,LC,LC,coral,,
8/12/17,Pallaster West,JGM,3,7,4,LC,LC,coral,,
8/12/17,Pallaster West,JGM,3,7,5,LC,LC,coral,,
8/12/17,Pallaster West,JGM,3,7,6,LC,LC,coral,,
8/12/17,Pallaster West,JGM,3,7,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,7,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,7,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,7,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,8,1,MA,MA,macroalgae,6,
8/12/17,Pallaster West,JGM,3,8,2,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster West,JGM,3,8,3,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,8,4,AINV,AINV,aggressive invert,,GORGONIAN
8/12/17,Pallaster West,JGM,3,8,5,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,8,6,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,8,7,MA,MA,macroalgae,24,
8/12/17,Pallaster West,JGM,3,8,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,8,9,MA,MA,macroalgae,4,
8/12/17,Pallaster West,JGM,3,8,10,AINV,AINV,aggressive invert,,GORGONIAN
8/12/17,Pallaster West,JGM,3,9,1,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster West,JGM,3,9,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,9,3,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,9,4,LC,LC,coral,,
8/12/17,Pallaster West,JGM,3,9,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,9,6,LC,LC,coral,,
8/12/17,Pallaster West,JGM,3,9,7,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,9,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,9,9,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,9,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,10,1,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,10,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,10,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,10,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,3,10,5,MA,MA,macroalgae,32,
8/12/17,Pallaster West,JGM,3,10,6,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,10,7,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,3,10,8,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster West,JGM,3,10,9,MA,MA,macroalgae,32,
8/12/17,Pallaster West,JGM,3,10,10,OINV,OINV,non-aggressive invert,,SOFT CORAL-FAN
8/12/17,Pallaster West,JGM,4,1,1,MA,MA,macroalgae,19,
8/12/17,Pallaster West,JGM,4,1,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,1,3,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,1,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,1,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,1,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,1,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,1,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,1,9,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,1,10,MA,MA,macroalgae,12,
8/12/17,Pallaster West,JGM,4,2,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,2,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,2,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,2,4,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,2,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,2,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,2,7,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,2,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,2,9,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,2,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,3,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,3,2,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,3,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,3,4,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,4,3,5,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,3,6,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,3,7,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,3,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,3,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,3,10,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,4,1,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,4,2,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,4,3,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,4,4,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,4,5,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,4,6,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,4,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,4,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,4,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,4,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,5,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,5,2,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,5,3,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,5,4,MA,MA,macroalgae,14,
8/12/17,Pallaster West,JGM,4,5,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,5,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,5,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,5,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,5,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,5,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,6,1,MA,MA,macroalgae,9,
8/12/17,Pallaster West,JGM,4,6,2,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,6,3,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,6,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,6,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,6,6,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,6,7,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,6,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,6,9,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,6,10,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,7,1,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,7,2,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,7,3,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,7,4,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,7,5,LC,LC,coral,,
8/12/17,Pallaster West,JGM,4,7,6,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,7,7,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,7,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,7,9,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,7,10,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,8,1,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,8,2,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,8,3,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,8,4,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,8,5,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,8,6,LC,LC,coral,,
8/12/17,Pallaster West,JGM,4,8,7,LC,LC,coral,,
8/12/17,Pallaster West,JGM,4,8,8,LC,LC,coral,,
8/12/17,Pallaster West,JGM,4,8,9,MA,MA,macroalgae,18,
8/12/17,Pallaster West,JGM,4,8,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster West,JGM,4,9,1,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,4,9,2,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster West,JGM,4,9,3,MA,MA,macroalgae,3,
8/12/17,Pallaster West,JGM,4,9,4,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,9,5,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,9,6,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,9,7,MA,MA,macroalgae,6,
8/12/17,Pallaster West,JGM,4,9,8,TAS,TA,turf algae,,
8/12/17,Pallaster West,JGM,4,9,9,MA,MA,macroalgae,6,
8/12/17,Pallaster West,JGM,4,9,10,MA,MA,macroalgae,4,
8/12/17,Pallaster West,JGM,4,10,1,MA,MA,macroalgae,4,
8/12/17,Pallaster West,JGM,4,10,2,MA,MA,macroalgae,4,
