"","site","island","species","species_code","phase","n","length_mean","length_se","g_frac_mean","g_frac_median","g_frac_se","br_mean","br_median","br_se","fr_mean","fr_median","fr_se","for_dur_mean","for_dur_median","for_dur_se","for_bites_mean","for_bites_median","for_bites_se","int_tot_mean","int_tot_median","int_tot_se","int_scar_mean","int_scar_median","int_scar_se","int_con_mean","int_con_median","int_con_se","int_hetscar_mean","int_hetscar_median","int_hetscar_se","int_dam_mean","int_dam_median","int_dam_se","tot_bm","tot_bm_se","tot_den","tot_den_se","tot_l","tot_l_se","herb_bm","herb_bm_se","herb_den","herb_den_se","herb_l","herb_l_se","acan_bm","acan_bm_se","acan_den","acan_den_se","acan_l","acan_l_se","scar_bm","scar_bm_se","scar_den","scar_den_se","scar_l","scar_l_se","vir_bm","vir_bm_se","vir_den","vir_den_se","vir_l","vir_l_se","vet_bm","vet_bm_se","vet_den","vet_den_se","vet_l","vet_l_se","aur_bm","aur_bm_se","aur_den","aur_den_se","aur_l","aur_l_se","juv_bm","juv_bm_se","juv_den","juv_den_se","juv_l","juv_l_se","init_bm","init_bm_se","init_den","init_den_se","init_l","init_l_se","term_bm","term_bm_se","term_den","term_den_se","term_l","term_l_se","carn_bm","carn_bm_se","carn_den","carn_den_se","carn_l","carn_l_se","carn30_bm","carn30_bm_se","carn30_den","carn30_den_se","carn30_l","carn30_l_se","cca_cover","cca_cover_se","lc_cover","lc_cover_se","ma_cover","ma_cover_se","ma_canopy","ma_canopy_se","ta_cover","ta_cover_se","ta_canopy","ta_canopy_se","rugosity","rugosity_se","ma_ind","ta_ind","spear_daily","spear_binary","diving","consp_bm","consp_bm_se","consp_den","consp_den_se","consp_l","consp_l_se"
"40","Pillars","Antigua","Sparisoma aurofrenatum","rbp","i",11,21,0.555959449142569,0.224242423727273,0.216666666,0.0397983322742172,0.485606746611531,0.473684210526316,0.0521363298632498,5.63636363636364,5,0.621913868235893,6.16969696969697,5.4,1.56499720557052,2.49621212121212,2.125,0.404431518401097,0.272727272727273,0,0.140835758043906,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0,0,0.0909090909090909,0,0.0909090909090909,5274.31432060333,694.464551776992,154,45.1904918711398,9.20251776246198,1.27786048647601,2445.96313215567,408.482638696773,22.1666666666667,4.25408300603341,16.3273042383516,1.1561808668934,1210.446481166,185.780041691433,12,2.08499933386613,16.1767943409248,0.85693404012675,1235.51665098967,298.239932545927,10.1666666666667,3.27448045073142,17.3426767676768,1.59692892663857,95.4090437756667,74.3517051578364,1,0.408248290463863,14.25,5.34438958160799,370.387705493333,157.887332135858,2.5,1.23603308118261,20.6666666666667,3.08670986290869,113.110202905333,58.4736751181516,1.5,0.927960727138337,16.7222222222222,2.69143589195318,26.7819477626667,16.1906926861709,3.16666666666667,2.59985754595502,7.07692307692308,1.15725990732274,656.685853521667,102.323635854104,4,0.807946642902722,19.08,0.712144648228153,524.360742756667,195.764570490669,2.5,1.02062072615966,22.1916666666667,0.460147923075951,1265.07386148667,400.281951517867,6.83333333333333,1.16069902309868,20.4588888888889,1.10058289830861,126.9038036,126.9038036,0.166666666666667,0.166666666666667,34,NA,0,0,6.02083333333333,2.31444557240242,26.6955467372134,3.99661018590312,16.3847767857143,1.58282613019324,49.5812389770723,3.42645056186286,3.11607142857143,0.284675384676947,1.2055,0.0523617226607376,437.400574461845,154.498682169627,1,"Yes","High",113.110202905333,58.4736751181516,1.5,0.927960727138337,16.7222222222222,2.69143589195318
"41","Pillars","Antigua","Sparisoma aurofrenatum","rbp","t",12,22.3333333333333,0.481999203654148,0.13819444375,0.141666666,0.0261410141531672,0.580398763911695,0.572222222222222,0.0838310652386918,4.5,5,0.790569415042095,3.81515151515151,3.33333333333333,0.619697710601913,2.01277056277056,1.85714285714286,0.19252231190877,0.666666666666667,0,0.284267621807481,0.333333333333333,0,0.256235371595269,0.333333333333333,0,0.256235371595269,0,0,0,0.0833333333333333,0,0.0833333333333333,5274.31432060333,694.464551776992,154,45.1904918711398,9.20251776246198,1.27786048647601,2445.96313215567,408.482638696773,22.1666666666667,4.25408300603341,16.3273042383516,1.1561808668934,1210.446481166,185.780041691433,12,2.08499933386613,16.1767943409248,0.85693404012675,1235.51665098967,298.239932545927,10.1666666666667,3.27448045073142,17.3426767676768,1.59692892663857,95.4090437756667,74.3517051578364,1,0.408248290463863,14.25,5.34438958160799,370.387705493333,157.887332135858,2.5,1.23603308118261,20.6666666666667,3.08670986290869,113.110202905333,58.4736751181516,1.5,0.927960727138337,16.7222222222222,2.69143589195318,26.7819477626667,16.1906926861709,3.16666666666667,2.59985754595502,7.07692307692308,1.15725990732274,656.685853521667,102.323635854104,4,0.807946642902722,19.08,0.712144648228153,524.360742756667,195.764570490669,2.5,1.02062072615966,22.1916666666667,0.460147923075951,1265.07386148667,400.281951517867,6.83333333333333,1.16069902309868,20.4588888888889,1.10058289830861,126.9038036,126.9038036,0.166666666666667,0.166666666666667,34,NA,0,0,6.02083333333333,2.31444557240242,26.6955467372134,3.99661018590312,16.3847767857143,1.58282613019324,49.5812389770723,3.42645056186286,3.11607142857143,0.284675384676947,1.2055,0.0523617226607376,437.400574461845,154.498682169627,1,"Yes","High",113.110202905333,58.4736751181516,1.5,0.927960727138337,16.7222222222222,2.69143589195318
"42","Pillars","Antigua","Sparisoma viride","stop","i",15,24.1333333333333,0.74236858171067,0.3388888886,0.2,0.0764873103720174,0.388658242924068,0.285714285714286,0.0695844904151867,5.23333333333333,4.5,0.924361641590803,20.1611111111111,10,7.81015003457746,4.54444444444444,3,1.15277634346822,0.466666666666667,0,0.191899444567713,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0,0,0,0.2,0,0.10690449676497,5274.31432060333,694.464551776992,154,45.1904918711398,9.20251776246198,1.27786048647601,2445.96313215567,408.482638696773,22.1666666666667,4.25408300603341,16.3273042383516,1.1561808668934,1210.446481166,185.780041691433,12,2.08499933386613,16.1767943409248,0.85693404012675,1235.51665098967,298.239932545927,10.1666666666667,3.27448045073142,17.3426767676768,1.59692892663857,95.4090437756667,74.3517051578364,1,0.408248290463863,14.25,5.34438958160799,370.387705493333,157.887332135858,2.5,1.23603308118261,20.6666666666667,3.08670986290869,113.110202905333,58.4736751181516,1.5,0.927960727138337,16.7222222222222,2.69143589195318,26.7819477626667,16.1906926861709,3.16666666666667,2.59985754595502,7.07692307692308,1.15725990732274,656.685853521667,102.323635854104,4,0.807946642902722,19.08,0.712144648228153,524.360742756667,195.764570490669,2.5,1.02062072615966,22.1916666666667,0.460147923075951,1265.07386148667,400.281951517867,6.83333333333333,1.16069902309868,20.4588888888889,1.10058289830861,126.9038036,126.9038036,0.166666666666667,0.166666666666667,34,NA,0,0,6.02083333333333,2.31444557240242,26.6955467372134,3.99661018590312,16.3847767857143,1.58282613019324,49.5812389770723,3.42645056186286,3.11607142857143,0.284675384676947,1.2055,0.0523617226607376,437.400574461845,154.498682169627,1,"Yes","High",95.4090437756667,74.3517051578364,1,0.408248290463863,14.25,5.34438958160799
"43","Pillars","Antigua","Sparisoma viride","stop","t",10,27.4,1.17567947256989,0.3283333334,0.3416666665,0.0569166599610646,0.401856574397108,0.273148148148148,0.106632862874353,5.5,4.25,1.32077418374393,15.622619047619,11.8333333333333,4.94170159151193,3.28690476190476,2.83333333333333,0.587039972834232,0.4,0,0.221108319357027,0,0,0,0,0,0,0,0,0,0.3,0,0.213437474581095,5274.31432060333,694.464551776992,154,45.1904918711398,9.20251776246198,1.27786048647601,2445.96313215567,408.482638696773,22.1666666666667,4.25408300603341,16.3273042383516,1.1561808668934,1210.446481166,185.780041691433,12,2.08499933386613,16.1767943409248,0.85693404012675,1235.51665098967,298.239932545927,10.1666666666667,3.27448045073142,17.3426767676768,1.59692892663857,95.4090437756667,74.3517051578364,1,0.408248290463863,14.25,5.34438958160799,370.387705493333,157.887332135858,2.5,1.23603308118261,20.6666666666667,3.08670986290869,113.110202905333,58.4736751181516,1.5,0.927960727138337,16.7222222222222,2.69143589195318,26.7819477626667,16.1906926861709,3.16666666666667,2.59985754595502,7.07692307692308,1.15725990732274,656.685853521667,102.323635854104,4,0.807946642902722,19.08,0.712144648228153,524.360742756667,195.764570490669,2.5,1.02062072615966,22.1916666666667,0.460147923075951,1265.07386148667,400.281951517867,6.83333333333333,1.16069902309868,20.4588888888889,1.10058289830861,126.9038036,126.9038036,0.166666666666667,0.166666666666667,34,NA,0,0,6.02083333333333,2.31444557240242,26.6955467372134,3.99661018590312,16.3847767857143,1.58282613019324,49.5812389770723,3.42645056186286,3.11607142857143,0.284675384676947,1.2055,0.0523617226607376,437.400574461845,154.498682169627,1,"Yes","High",95.4090437756667,74.3517051578364,1,0.408248290463863,14.25,5.34438958160799
"44","Rendezvous","Antigua","Sparisoma aurofrenatum","rbp","i",4,17.5,0.866025403784439,0.16249999975,0.1249999995,0.0846083024625944,0.609284332688588,0.590909090909091,0.15683173271382,4,4,1.64570147151096,4.38571428571429,3.57142857142857,1.78651410659452,1.88571428571429,2.07142857142857,0.306616381562005,0.75,1,0.25,0,0,0,0,0,0,0,0,0,0.5,0.5,0.288675134594813,4801.83976414833,1236.85086109185,186.333333333333,22.411244697448,7.44113026219523,0.468941903264318,2187.4520877975,637.65245953165,26,6.87891302782965,14.4086518744413,0.803518990366528,1842.57585167583,616.579918986415,21.6666666666667,6.54577896221849,14.12907239819,0.874805655764258,344.876236121667,69.6763833891246,4.33333333333333,0.889756521002609,14.6914285714286,0.880463699723397,120.897311288833,50.4026981227207,2.33333333333333,0.716860438920219,11.125,0.875,0,0,0,0,NA,NA,48.4001205666667,48.4001205666667,0.333333333333333,0.333333333333333,20.5,NA,4.89426366166667,1.61646327038251,1.16666666666667,0.372677996249965,5.75,0.520416499866533,291.743601543333,69.4476886452211,2.83333333333333,0.67700320038633,17.28,0.907413907762053,26.2197631833333,26.2197631833333,0.166666666666667,0.372677996249965,21,NA,1350.50154130067,469.645266283431,14,1.56790731018556,15.2490384615385,2.62562967933746,143.844675983333,143.844675983333,0.166666666666667,0.166666666666667,50,NA,0,0,6.85714285714286,1.42642696187047,23.7222222222222,4.37896205075761,16.1023611111111,1.71125683677809,63.3761904761905,4.82696925090226,3.14763756613757,0.0689257516844168,1.2558,0.0474293158289259,381.983788580247,199.485277941547,2,"Yes","Low",48.4001205666667,48.4001205666667,0.333333333333333,0.333333333333333,20.5,NA
"45","Rendezvous","Antigua","Sparisoma aurofrenatum","rbp","t",6,22.8333333333333,0.792324288266981,0.172222222166667,0.1041666665,0.0767290405913024,0.389259178321678,0.373106060606061,0.125891861951423,3.25,3.75,0.738805341976717,10.1,5.5,5.08560058727908,2.58666666666667,2.33333333333333,0.458722057378895,0.666666666666667,1,0.210818510677892,0.5,0.5,0.223606797749979,0.5,0.5,0.223606797749979,0,0,0,0.166666666666667,0,0.166666666666667,4801.83976414833,1236.85086109185,186.333333333333,22.411244697448,7.44113026219523,0.468941903264318,2187.4520877975,637.65245953165,26,6.87891302782965,14.4086518744413,0.803518990366528,1842.57585167583,616.579918986415,21.6666666666667,6.54577896221849,14.12907239819,0.874805655764258,344.876236121667,69.6763833891246,4.33333333333333,0.889756521002609,14.6914285714286,0.880463699723397,120.897311288833,50.4026981227207,2.33333333333333,0.716860438920219,11.125,0.875,0,0,0,0,NA,NA,48.4001205666667,48.4001205666667,0.333333333333333,0.333333333333333,20.5,NA,4.89426366166667,1.61646327038251,1.16666666666667,0.372677996249965,5.75,0.520416499866533,291.743601543333,69.4476886452211,2.83333333333333,0.67700320038633,17.28,0.907413907762053,26.2197631833333,26.2197631833333,0.166666666666667,0.372677996249965,21,NA,1350.50154130067,469.645266283431,14,1.56790731018556,15.2490384615385,2.62562967933746,143.844675983333,143.844675983333,0.166666666666667,0.166666666666667,50,NA,0,0,6.85714285714286,1.42642696187047,23.7222222222222,4.37896205075761,16.1023611111111,1.71125683677809,63.3761904761905,4.82696925090226,3.14763756613757,0.0689257516844168,1.2558,0.0474293158289259,381.983788580247,199.485277941547,2,"Yes","Low",48.4001205666667,48.4001205666667,0.333333333333333,0.333333333333333,20.5,NA
"46","Rendezvous","Antigua","Sparisoma viride","stop","i",17,19.0588235294118,0.769217460624825,0.194117646764706,0.191666665,0.0487054886762783,0.347589342570432,0.266666666666667,0.0738125683025103,3.94117647058824,3.5,0.710843472859232,11.0912087912088,5.4,3.15337194671551,3.09120879120879,2.33333333333333,0.435166752799374,0.705882352941177,0,0.223025748354457,0.352941176470588,0,0.190610020541408,0.294117647058824,0,0.142578819335774,0,0,0,0.294117647058824,0,0.113911274888453,4801.83976414833,1236.85086109185,186.333333333333,22.411244697448,7.44113026219523,0.468941903264318,2187.4520877975,637.65245953165,26,6.87891302782965,14.4086518744413,0.803518990366528,1842.57585167583,616.579918986415,21.6666666666667,6.54577896221849,14.12907239819,0.874805655764258,344.876236121667,69.6763833891246,4.33333333333333,0.889756521002609,14.6914285714286,0.880463699723397,120.897311288833,50.4026981227207,2.33333333333333,0.716860438920219,11.125,0.875,0,0,0,0,NA,NA,48.4001205666667,48.4001205666667,0.333333333333333,0.333333333333333,20.5,NA,4.89426366166667,1.61646327038251,1.16666666666667,0.372677996249965,5.75,0.520416499866533,291.743601543333,69.4476886452211,2.83333333333333,0.67700320038633,17.28,0.907413907762053,26.2197631833333,26.2197631833333,0.166666666666667,0.372677996249965,21,NA,1350.50154130067,469.645266283431,14,1.56790731018556,15.2490384615385,2.62562967933746,143.844675983333,143.844675983333,0.166666666666667,0.166666666666667,50,NA,0,0,6.85714285714286,1.42642696187047,23.7222222222222,4.37896205075761,16.1023611111111,1.71125683677809,63.3761904761905,4.82696925090226,3.14763756613757,0.0689257516844168,1.2558,0.0474293158289259,381.983788580247,199.485277941547,2,"Yes","Low",120.897311288833,50.4026981227207,2.33333333333333,0.716860438920219,11.125,0.875
"47","Rendezvous","Antigua","Sparisoma viride","stop","t",4,24.75,2.35849528301415,0.0729166665,0.0666666665,0.0367005839688881,0.412955465587045,0.325910931174089,0.213777705845061,1.75,1.5,0.82915619758885,6.94444444444444,6.33333333333333,2.88715225579604,2.38888888888889,2.66666666666667,0.393817968854384,1,0.5,0.707106781186548,0.75,0.5,0.478713553878169,0.5,0,0.5,0,0,0,0,0,0,4801.83976414833,1236.85086109185,186.333333333333,22.411244697448,7.44113026219523,0.468941903264318,2187.4520877975,637.65245953165,26,6.87891302782965,14.4086518744413,0.803518990366528,1842.57585167583,616.579918986415,21.6666666666667,6.54577896221849,14.12907239819,0.874805655764258,344.876236121667,69.6763833891246,4.33333333333333,0.889756521002609,14.6914285714286,0.880463699723397,120.897311288833,50.4026981227207,2.33333333333333,0.716860438920219,11.125,0.875,0,0,0,0,NA,NA,48.4001205666667,48.4001205666667,0.333333333333333,0.333333333333333,20.5,NA,4.89426366166667,1.61646327038251,1.16666666666667,0.372677996249965,5.75,0.520416499866533,291.743601543333,69.4476886452211,2.83333333333333,0.67700320038633,17.28,0.907413907762053,26.2197631833333,26.2197631833333,0.166666666666667,0.372677996249965,21,NA,1350.50154130067,469.645266283431,14,1.56790731018556,15.2490384615385,2.62562967933746,143.844675983333,143.844675983333,0.166666666666667,0.166666666666667,50,NA,0,0,6.85714285714286,1.42642696187047,23.7222222222222,4.37896205075761,16.1023611111111,1.71125683677809,63.3761904761905,4.82696925090226,3.14763756613757,0.0689257516844168,1.2558,0.0474293158289259,381.983788580247,199.485277941547,2,"Yes","Low",120.897311288833,50.4026981227207,2.33333333333333,0.716860438920219,11.125,0.875
"48","Snapper Point","Antigua","Scarus vetula","qup","i",8,25.875,1.55192852375911,0.05104166625,0.008333333,0.0261841339774264,0.529551630434783,0.40625,0.205171037067653,3.25,0.5,1.72171011331342,3.4,4,0.574456264653803,3.6625,4.125,0.70907436727986,0.5,0,0.267261241912424,0,0,0,0,0,0,0,0,0,0.25,0,0.163663417676994,7512.43714615717,1245.68758965898,163.5,15.3690706724035,9.31938248728571,0.817215094325201,4381.658191578,1021.3036621259,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1572.71589251333,109.744192437432,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2808.94229906467,1008.09785758488,17.5,2.32737334062816,16.462704248366,1.67410778868107,1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432,497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591,15.229155593,5.72679747101446,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1683.18949480833,640.45319764323,9,2.30337916018088,20.0971428571429,1.0952438923242,1110.52364866333,467.643412905132,4,1.30170827931778,22.7527777777778,0.868698650671803,1580.63520199833,392.283301738452,8.5,1.92570333471522,20.8813186813187,0.982353525567183,424.757236366667,424.757236366667,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432
"49","Snapper Point","Antigua","Scarus vetula","qup","t",1,26,NA,0.033333333,0.033333333,NA,2,2,NA,4,4,NA,3,3,NA,6,6,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,7512.43714615717,1245.68758965898,163.5,15.3690706724035,9.31938248728571,0.817215094325201,4381.658191578,1021.3036621259,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1572.71589251333,109.744192437432,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2808.94229906467,1008.09785758488,17.5,2.32737334062816,16.462704248366,1.67410778868107,1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432,497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591,15.229155593,5.72679747101446,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1683.18949480833,640.45319764323,9,2.30337916018088,20.0971428571429,1.0952438923242,1110.52364866333,467.643412905132,4,1.30170827931778,22.7527777777778,0.868698650671803,1580.63520199833,392.283301738452,8.5,1.92570333471522,20.8813186813187,0.982353525567183,424.757236366667,424.757236366667,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432
"50","Snapper Point","Antigua","Sparisoma aurofrenatum","rbp","i",12,18.3333333333333,0.677935070339306,0.20277777725,0.1916666655,0.0307956591270885,0.576372929425925,0.518939393939394,0.0742347197186188,5.75,6,0.53477551223373,6.51944444444444,6.25,1.03369542640369,3.07083333333333,2.73333333333333,0.349651853062683,0.666666666666667,0.5,0.224733287487747,0.333333333333333,0,0.14213381090374,0.333333333333333,0,0.14213381090374,0,0,0,0.25,0,0.130558241966773,7512.43714615717,1245.68758965898,163.5,15.3690706724035,9.31938248728571,0.817215094325201,4381.658191578,1021.3036621259,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1572.71589251333,109.744192437432,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2808.94229906467,1008.09785758488,17.5,2.32737334062816,16.462704248366,1.67410778868107,1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432,497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591,15.229155593,5.72679747101446,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1683.18949480833,640.45319764323,9,2.30337916018088,20.0971428571429,1.0952438923242,1110.52364866333,467.643412905132,4,1.30170827931778,22.7527777777778,0.868698650671803,1580.63520199833,392.283301738452,8.5,1.92570333471522,20.8813186813187,0.982353525567183,424.757236366667,424.757236366667,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591
"51","Snapper Point","Antigua","Sparisoma aurofrenatum","rbp","t",5,20.6,0.678232998312527,0.1999999996,0.2,0.0497912309381214,0.57247193717782,0.545454545454545,0.12575724002012,5.4,6,1.06536378763313,6.61333333333333,4.4,2.21624306729504,2.74666666666667,2.66666666666667,0.528898225874632,0.8,1,0.2,0.6,1,0.244948974278318,0.6,1,0.244948974278318,0,0,0,0.2,0,0.2,7512.43714615717,1245.68758965898,163.5,15.3690706724035,9.31938248728571,0.817215094325201,4381.658191578,1021.3036621259,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1572.71589251333,109.744192437432,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2808.94229906467,1008.09785758488,17.5,2.32737334062816,16.462704248366,1.67410778868107,1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432,497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591,15.229155593,5.72679747101446,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1683.18949480833,640.45319764323,9,2.30337916018088,20.0971428571429,1.0952438923242,1110.52364866333,467.643412905132,4,1.30170827931778,22.7527777777778,0.868698650671803,1580.63520199833,392.283301738452,8.5,1.92570333471522,20.8813186813187,0.982353525567183,424.757236366667,424.757236366667,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591
"52","Snapper Point","Antigua","Sparisoma viride","stop","i",10,25.9,0.9,0.064722222,0.031944444,0.0281489095725475,0.51890756302521,0.59453781512605,0.140256509165131,2.28333333333333,1.16666666666667,1.01319991811788,4.10714285714286,2.33333333333333,1.47923233701752,1.82142857142857,2,0.276564812002712,0.3,0,0.213437474581095,0.2,0,0.133333333333333,0.2,0,0.133333333333333,0,0,0,0.1,0,0.1,7512.43714615717,1245.68758965898,163.5,15.3690706724035,9.31938248728571,0.817215094325201,4381.658191578,1021.3036621259,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1572.71589251333,109.744192437432,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2808.94229906467,1008.09785758488,17.5,2.32737334062816,16.462704248366,1.67410778868107,1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432,497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591,15.229155593,5.72679747101446,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1683.18949480833,640.45319764323,9,2.30337916018088,20.0971428571429,1.0952438923242,1110.52364866333,467.643412905132,4,1.30170827931778,22.7527777777778,0.868698650671803,1580.63520199833,392.283301738452,8.5,1.92570333471522,20.8813186813187,0.982353525567183,424.757236366667,424.757236366667,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715
"53","Snapper Point","Antigua","Sparisoma viride","stop","t",4,24,1.77951304200522,0.04791666675,0.041666667,0.0246209692250062,0.516826923076923,0.533653846153846,0.214374024227082,1.75,1.25,0.968245836551854,4.41666666666667,3.25,1.58278499276855,2.41666666666667,2.25,0.260208249933267,0.5,0.5,0.288675134594813,0.25,0,0.25,0.25,0,0.25,0,0,0,0.25,0,0.25,7512.43714615717,1245.68758965898,163.5,15.3690706724035,9.31938248728571,0.817215094325201,4381.658191578,1021.3036621259,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1572.71589251333,109.744192437432,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2808.94229906467,1008.09785758488,17.5,2.32737334062816,16.462704248366,1.67410778868107,1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432,497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591,15.229155593,5.72679747101446,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1683.18949480833,640.45319764323,9,2.30337916018088,20.0971428571429,1.0952438923242,1110.52364866333,467.643412905132,4,1.30170827931778,22.7527777777778,0.868698650671803,1580.63520199833,392.283301738452,8.5,1.92570333471522,20.8813186813187,0.982353525567183,424.757236366667,424.757236366667,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715
"54","Turtle Bay","Antigua","Scarus vetula","qup","i",3,25.3333333333333,0.666666666666667,0.138888888666667,0.149999999,0.0388888887380952,1.0787037037037,1.125,0.068198703067853,9,8.5,2.75378527364305,3.86666666666667,4,0.133333333333333,4.18888888888889,4.5,0.397367883161059,0.666666666666667,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,6455.55491754933,1254.75460904775,183,13.2486896626715,8.59801604713385,0.7334324365836,1977.8219393565,353.101304755605,27.5,3.9352396510392,13.5065151515152,0.726178998360199,1360.06718410833,296.515642455183,13.6666666666667,2.6167197446846,16.1560990338164,0.336082354159068,617.754755248167,74.2773405492422,13.8333333333333,1.61589328580544,11.2048484848485,1.16369902944022,27.6668021558333,15.696698379056,2.83333333333333,1.16666666666667,6.36875,1.61971496335003,0,0,0,0,NA,NA,336.701510093167,92.58775542051,5.5,1.04083299973307,13.0027777777778,1.88951378552235,23.6759770398333,12.5858326009116,6.5,1.73605555466664,5.18040293040293,0.564347801219415,396.186483501667,26.1837933942634,5.5,0.5,15.465,0.694954035250614,171.672531523333,60.3643228071132,1.66666666666667,0.510310363079829,17.375,0.898494110535326,2086.96655008,557.43802204296,19.5,6.13844895356763,18.1152490561442,0.463337035898827,0,0,0,0,NA,NA,0,0,6.82222222222222,1.24206120999841,12.0825396825397,2.82482783641173,18.9786904761905,1.65954362647866,70.3206349206349,3.99439453543482,3.0162380952381,0.213875197385506,1.3192,0.0772886796368006,229.310780801209,212.103777928949,3,"Yes","Low",0,0,0,0,NA,NA
