Date,Time,Island,Site,Surveyor,Transect,Depth.ft,Species Code,Common Name,Species,Family,Functional Group,Length,Number,Phase,a,b,Biomass
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,15,2,,0.01,3.13,47.99164549
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,con,Coney,Cephalopholis fulva,Serranidae,Carnivores,14,1,,0.0175,3,48.02
8/12/17,12:00,Barbuda,Pallaster East,MWW,2,25,con,Coney,Cephalopholis fulva,Serranidae,Carnivores,14,1,,0.0175,3,48.02
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,4,,0.0237,2.9752,48.85990383
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,1,,0.0237,2.9752,48.85990383
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,1,,0.0237,2.9752,48.85990383
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,2,,0.0237,2.9752,48.85990383
8/24/17,12:10,Antigua,Snapper Point,MWW,2,15,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,10,,0.0237,2.9752,48.85990383
8/24/17,12:10,Antigua,Snapper Point,MWW,5,20,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,13,1,,0.0237,2.9752,48.85990383
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,smt,Smooth Trunkfish,Lactophyrs triqueter,Ostraciidae,Omnivores,12,1,,0.04898,2.78,48.99397145
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,3,24,smt,Smooth Trunkfish,Lactophyrs triqueter,Ostraciidae,Omnivores,12,1,,0.04898,2.78,48.99397145
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,3,24,trum,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,40,1,,0.0001,3.554,49.39934712
8/6/17,13:47,Antigua,Windward,MWW,2,15,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,15,1,,0.0046,3.4291,49.62406855
8/6/17,13:47,Antigua,Windward,MWW,4,15,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,15,2,i,0.0046,3.4291,49.62406855
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,15,1,i,0.0046,3.4291,49.62406855
8/12/17,15:22,Barbuda,Pallaster West,MWW,1,25,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,15,1,i,0.0046,3.4291,49.62406855
8/12/17,15:22,Barbuda,Pallaster West,MWW,4,17,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,15,1,i,0.0046,3.4291,49.62406855
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,16,2,,0.01259,2.99,50.15849283
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,16,5,,0.01259,2.99,50.15849283
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,16,1,,0.01259,2.99,50.15849283
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,16,1,,0.01259,2.99,50.15849283
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,16,1,,0.01259,2.99,50.15849283
8/24/17,12:10,Antigua,Snapper Point,MWW,5,20,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,16,1,,0.01259,2.99,50.15849283
8/6/17,13:47,Antigua,Windward,MWW,2,15,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,12,1,,0.0239,3.0825,50.69604643
8/6/17,13:47,Antigua,Windward,MWW,4,15,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,12,1,,0.0239,3.0825,50.69604643
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,12,1,,0.0239,3.0825,50.69604643
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,2,20,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,12,1,,0.0239,3.0825,50.69604643
8/24/17,12:10,Antigua,Snapper Point,MWW,2,15,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,12,1,,0.0239,3.0825,50.69604643
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,roh,Rock Hind,Epinephelus ascensionis,Serranidae,Carnivores,15,1,,0.0111,3.1124,50.79130991
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,15,1,,0.0135,3.0439,51.31424601
8/6/17,11:00,Antigua,Pillars,MWW,2,,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
8/12/17,15:22,Barbuda,Pallaster West,MWW,2,25,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,2,,0.0127,3.1581,52.89208296
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,4,17,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,15,1,i,0.0099,3.1708,53.06221303
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,ges,Glass Eye Snapper,Heteropriacanthus cruentatus,Priacanthidae,Carnivores,16,3,,0.01738,2.9,53.95077924
8/6/17,11:00,Antigua,Pillars,MWW,4,,bdb,Banded Butterflyfish,Chaetodan striatus,Chaetodontidae,Carnivores,12,2,,0.0222,3.1395,54.25534088
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,bdb,Banded Butterflyfish,Chaetodan striatus,Chaetodontidae,Carnivores,12,2,,0.0222,3.1395,54.25534088
8/6/17,13:47,Antigua,Windward,MWW,1,15,sld,Slippery Dick,Halichoeres bivittatus,Labridae,Carnivores,17,1,,0.00933,3.06,54.33195636
8/12/17,15:22,Barbuda,Pallaster West,MWW,4,17,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,14,1,i,0.025,2.9214,55.74917593
8/12/17,15:22,Barbuda,Pallaster West,MWW,4,17,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,14,1,i,0.025,2.9214,55.74917593
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,4,17,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,14,7,i,0.025,2.9214,55.74917593
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,2,,0.00977,3.12,55.81474046
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,15,1,,0.0144,3.0532,56.13119966
8/8/17,9:51,Antigua,Rendezvous,MWW,5,15,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,15,1,,0.0144,3.0532,56.13119966
8/6/17,13:47,Antigua,Windward,MWW,1,15,lsq,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,19,1,,0.01148,2.89,56.95604111
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,14,12,,0.0182,3.05,56.98517638
8/12/17,15:22,Barbuda,Pallaster West,MWW,2,25,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,14,1,,0.0182,3.05,56.98517638
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,16,1,,0.01148,3.07,57.09396899
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,16,3,,0.01148,3.07,57.09396899
8/6/17,13:47,Antigua,Windward,MWW,5,18,sgf,Spotted Goatfish,Pseudupeneus maculatus,Mullidae,Carnivores,16,2,,0.01,3.12,57.12870057
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,sgf,Spotted Goatfish,Pseudupeneus maculatus,Mullidae,Carnivores,16,2,,0.01,3.12,57.12870057
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,sgf,Spotted Goatfish,Pseudupeneus maculatus,Mullidae,Carnivores,16,3,,0.01,3.12,57.12870057
8/6/17,11:00,Antigua,Pillars,MWW,3,,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,1,,0.004,3.5328,57.14196769
8/6/17,13:47,Antigua,Windward,MWW,1,15,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,4,,0.004,3.5328,57.14196769
8/6/17,13:47,Antigua,Windward,MWW,3,15,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,2,,0.004,3.5328,57.14196769
8/8/17,12:36,Antigua,Turtle Bay,MWW,5,23,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,4,,0.004,3.5328,57.14196769
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,1,,0.004,3.5328,57.14196769
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,1,,0.004,3.5328,57.14196769
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,3,,0.004,3.5328,57.14196769
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,4,,0.004,3.5328,57.14196769
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,4,26,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,1,,0.004,3.5328,57.14196769
8/12/17,15:22,Barbuda,Pallaster West,MWW,2,25,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,1,,0.004,3.5328,57.14196769
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,2,,0.004,3.5328,57.14196769
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,5,19,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,2,,0.004,3.5328,57.14196769
8/24/17,12:10,Antigua,Snapper Point,MWW,1,20,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,15,3,,0.004,3.5328,57.14196769
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,15,1,t,0.0147,3.0548,57.54941495
8/24/17,12:10,Antigua,Snapper Point,MWW,3,15,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,15,1,i,0.0147,3.0548,57.54941495
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,16,2,,0.01202,3.06,58.14489821
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,16,3,,0.01202,3.06,58.14489821
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,16,1,,0.01202,3.06,58.14489821
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,16,7,,0.01202,3.06,58.14489821
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,16,1,,0.0074,3.237,58.47471363
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,4,26,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,16,1,,0.0074,3.237,58.47471363
8/6/17,11:00,Antigua,Pillars,MWW,5,,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,16,1,,0.01,3.13,58.73480696
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,osf,Orangespotted Filefish,Cantherhines pullus,Monacanthidae,Omnivores,14,1,,0.0684,2.5632,59.26680052
8/24/17,12:10,Antigua,Snapper Point,MWW,2,15,pud,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,16,1,,0.0131,3.038,59.61942772
8/6/17,13:47,Antigua,Windward,MWW,2,15,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,13,1,,0.0415,2.8346,59.65294967
8/8/17,9:51,Antigua,Rendezvous,MWW,2,14,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,13,1,,0.0415,2.8346,59.65294967
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,13,3,,0.0415,2.8346,59.65294967
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,13,4,,0.0415,2.8346,59.65294967
8/6/17,11:00,Antigua,Pillars,MWW,2,,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,12,2,,0.022,3.1897,60.90978988
8/6/17,11:00,Antigua,Pillars,MWW,3,,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,12,2,,0.022,3.1897,60.90978988
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,12,4,,0.022,3.1897,60.90978988
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,12,1,,0.022,3.1897,60.90978988
8/6/17,11:00,Antigua,Pillars,MWW,2,,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,2,,0.0237,2.9752,60.912788
8/6/17,11:00,Antigua,Pillars,MWW,5,,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,1,,0.0237,2.9752,60.912788
8/6/17,13:47,Antigua,Windward,MWW,1,15,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,1,,0.0237,2.9752,60.912788
8/6/17,13:47,Antigua,Windward,MWW,5,18,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,1,,0.0237,2.9752,60.912788
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,1,,0.0237,2.9752,60.912788
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,5,,0.0237,2.9752,60.912788
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,2,,0.0237,2.9752,60.912788
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,4,26,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,6,,0.0237,2.9752,60.912788
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,1,,0.0237,2.9752,60.912788
8/12/17,15:22,Barbuda,Pallaster West,MWW,2,25,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,1,,0.0237,2.9752,60.912788
8/12/17,15:22,Barbuda,Pallaster West,MWW,4,17,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,1,,0.0237,2.9752,60.912788
8/12/17,15:22,Barbuda,Pallaster West,MWW,5,17,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,3,,0.0237,2.9752,60.912788
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,1,,0.0237,2.9752,60.912788
8/24/17,12:10,Antigua,Snapper Point,MWW,5,20,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,15,1,,0.0194,2.9779,61.67141176
8/6/17,13:47,Antigua,Windward,MWW,2,15,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,t,0.0046,3.4291,61.91639529
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,t,0.0046,3.4291,61.91639529
8/8/17,12:36,Antigua,Turtle Bay,MWW,4,20,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,i,0.0046,3.4291,61.91639529
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,i,0.0046,3.4291,61.91639529
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,t,0.0046,3.4291,61.91639529
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,i,0.0046,3.4291,61.91639529
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,1,i,0.0046,3.4291,61.91639529
8/24/17,12:10,Antigua,Snapper Point,MWW,5,20,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,2,i,0.0046,3.4291,61.91639529
8/6/17,11:00,Antigua,Pillars,MWW,2,,dud,Dusky Damselfish,Stegastes adustus ,Pomacentridae,Herbivores,15,1,,0.0195,2.99,64.05418001
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,16,1,i,0.0099,3.1708,65.11167018
8/8/17,9:51,Antigua,Rendezvous,MWW,5,15,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,16,1,i,0.0099,3.1708,65.11167018
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,16,1,i,0.0099,3.1708,65.11167018
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,16,1,i,0.0099,3.1708,65.11167018
8/6/17,11:00,Antigua,Pillars,MWW,2,,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
8/6/17,13:47,Antigua,Windward,MWW,2,15,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
8/6/17,13:47,Antigua,Windward,MWW,5,18,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,2,,0.0127,3.1581,65.7684378
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,8,,0.0127,3.1581,65.7684378
8/12/17,15:22,Barbuda,Pallaster West,MWW,1,25,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,2,,0.0127,3.1581,65.7684378
8/12/17,15:22,Barbuda,Pallaster West,MWW,4,17,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,2,,0.0127,3.1581,65.7684378
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,lsq,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,20,1,,0.01148,2.89,66.05695883
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,lsq,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,20,1,,0.01148,2.89,66.05695883
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,lsq,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,20,1,,0.01148,2.89,66.05695883
8/24/17,12:10,Antigua,Snapper Point,MWW,3,15,lsq,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,20,1,,0.01148,2.89,66.05695883
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,15,1,,0.0429,2.719,67.64713773
8/6/17,11:00,Antigua,Pillars,MWW,1,20,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,15,1,i,0.025,2.9214,68.19821581
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,15,2,i,0.025,2.9214,68.19821581
8/8/17,9:51,Antigua,Rendezvous,MWW,5,15,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,15,1,i,0.025,2.9214,68.19821581
8/12/17,15:22,Barbuda,Pallaster West,MWW,1,25,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,15,1,i,0.025,2.9214,68.19821581
8/12/17,15:22,Barbuda,Pallaster West,MWW,1,25,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,15,1,i,0.025,2.9214,68.19821581
8/12/17,15:22,Barbuda,Pallaster West,MWW,4,17,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,15,1,t,0.025,2.9214,68.19821581
8/12/17,15:22,Barbuda,Pallaster West,MWW,5,17,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,15,1,i,0.025,2.9214,68.19821581
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,15,1,i,0.025,2.9214,68.19821581
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,15,1,i,0.025,2.9214,68.19821581
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,1,24,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,15,1,i,0.025,2.9214,68.19821581
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,1,24,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,15,1,i,0.025,2.9214,68.19821581
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,16,1,,0.0144,3.0532,68.35678415
8/24/17,12:10,Antigua,Snapper Point,MWW,5,20,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,16,1,,0.0144,3.0532,68.35678415
8/12/17,15:22,Barbuda,Pallaster West,MWW,1,25,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,17,12,,0.01148,3.07,68.77333369
8/12/17,15:22,Barbuda,Pallaster West,MWW,3,25,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,17,3,,0.01148,3.07,68.77333369
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,bdb,Banded Butterflyfish,Chaetodan striatus,Chaetodontidae,Carnivores,13,1,,0.0222,3.1395,69.75544747
8/6/17,11:00,Antigua,Pillars,MWW,5,,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,17,2,,0.01202,3.06,69.99679694
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,bbs,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,17,1,,0.01202,3.06,69.99679694
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,16,1,t,0.0147,3.0548,70.09112937
8/12/17,15:22,Barbuda,Pallaster West,MWW,3,25,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,16,1,,0.0147,3.0559,70.30522294
8/6/17,11:00,Antigua,Pillars,MWW,2,,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,15,2,,0.0182,3.05,70.33147541
8/6/17,11:00,Antigua,Pillars,MWW,5,,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,15,1,,0.0182,3.05,70.33147541
8/6/17,13:47,Antigua,Windward,MWW,3,15,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,15,2,,0.0182,3.05,70.33147541
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,15,10,,0.0182,3.05,70.33147541
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,15,2,,0.0182,3.05,70.33147541
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,15,3,,0.0182,3.05,70.33147541
8/12/17,15:22,Barbuda,Pallaster West,MWW,1,25,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,15,3,,0.0182,3.05,70.33147541
8/12/17,15:22,Barbuda,Pallaster West,MWW,5,17,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,15,1,,0.0182,3.05,70.33147541
8/12/17,15:22,Barbuda,Pallaster West,MWW,5,17,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,15,2,,0.0182,3.05,70.33147541
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,15,1,,0.0182,3.05,70.33147541
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,osf,Orangespotted Filefish,Cantherhines pullus,Monacanthidae,Omnivores,15,1,,0.0684,2.5632,70.73155679
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,17,10,,0.0074,3.237,71.15327236
8/6/17,13:47,Antigua,Windward,MWW,3,15,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,18,1,,0.01259,2.99,71.33300512
